"","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","american","gender","comments","Answer.time_in_minutes"
"6858",244,4966,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.2,27,42,"English",0,"Male","",2.81916666666667
"6859",244,4908,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,28,42,"English",0,"Male","",2.81916666666667
"6860",244,4150,"M","F","Josie went on vacation to France","discover","2","NonProj",0.3,29,42,"English",0,"Male","",2.81916666666667
"6861",245,14093,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.98,2,28,"English",0,"Other","",3.54435
"6862",245,25773,"M","F","Mary is pregnant","know","1","NonProj",0.98,3,28,"English",0,"Other","",3.54435
"6863",245,8042,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.01,4,28,"English",0,"Other","",3.54435
"6864",245,4683,"F","F","Jon walks to work","be_right_that","19","C",0.99,5,28,"English",0,"Other","",3.54435
"6865",245,5347,"F","F","Jayden rented a car","demonstrate","14","C",0.98,6,28,"English",0,"Other","",3.54435
"6866",245,4442,"F","F","Josh learned to ride a bike yesterday","pretend","16","NonProj",0.99,7,28,"English",0,"Other","",3.54435
"6867",245,8695,"M","F","Josie went on vacation to France","annoyed","2","NonProj",0.99,8,28,"English",0,"Other","",3.54435
"6868",245,3538,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.99,9,28,"English",0,"Other","",3.54435
"6869",245,3473,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.99,10,28,"English",0,"Other","",3.54435
"6870",245,4580,"F","F","Julian dances salsa","hear","18","C",0.53,11,28,"English",0,"Other","",3.54435
"6871",245,4684,"F","F","Danny ate the last cupcake","inform_Sam","11","C",0.54,12,28,"English",0,"Other","",3.54435
"6872",245,2696,"M","M","Sophia got a tattoo","acknowledge","5","C",0.54,13,28,"English",0,"Other","",3.54435
"6873",245,4720,"M","M","Zoe calculated the tip","prove","10","C",0.53,14,28,"English",0,"Other","",3.54435
"6874",245,4780,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.98,15,28,"English",0,"Other","",3.54435
"6875",245,13325,"F","M","Charley speaks Spanish","reveal","20","NonProj",0,16,28,"English",0,"Other","",3.54435
"6876",245,3464,"F","M","Tony had a drink last night","discover","15","NonProj",0.01,17,28,"English",0,"Other","",3.54435
"6877",245,5616,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,18,28,"English",0,"Other","",3.54435
"6878",245,4018,"M","M","Mia drank 2 cocktails last night","establish","6","NonProj",0.01,19,28,"English",0,"Other","",3.54435
"6879",245,3860,"M","M","Emma studied on Saturday morning","suggest","3","C",0,20,28,"English",0,"Other","",3.54435
"6880",245,3588,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.01,21,28,"English",0,"Other","",3.54435
"6881",245,3887,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.01,22,28,"English",0,"Other","",3.54435
"6882",245,4830,"F","F","Owen shoveled snow last winter","say","17","C",0,23,28,"English",0,"Other","",3.54435
"6883",245,2815,"F","F","Jackson ran 10 miles","think","13","NonProj",0.02,24,28,"English",0,"Other","",3.54435
"6884",245,3183,"M","F","Olivia sleeps until noon","see","4","NonProj",0,25,28,"English",0,"Other","",3.54435
"6885",245,9308,"F","M","Frank got a cat","confirm","12","C",0.02,26,28,"English",0,"Other","",3.54435
"6886",245,5843,"M","F","Emily bought a car yesterday","confess","8","C",0.01,27,28,"English",0,"Other","",3.54435
"6887",245,6219,"M","F","Isabella ate a steak on Sunday","announce","7","C",0.02,28,28,"English",0,"Other","",3.54435
"6888",245,3090,"M","F","Grace visited her sister","admit","9","C",0.01,29,28,"English",0,"Other","",3.54435
"6889",246,10545,"F","F","Jayden rented a car","reveal","14","NonProj",0.99,2,28,"English",0,"Male","",3.45491666666667
"6890",246,8343,"M","F","Grace visited her sister","say","9","C",0.97,3,28,"English",0,"Male","",3.45491666666667
"6891",246,4831,"M","M","Mary is pregnant","establish","1","NonProj",0.79,4,28,"English",0,"Male","",3.45491666666667
"6892",246,5277,"F","M","Danny ate the last cupcake","confirm","11","C",0.97,5,28,"English",0,"Male","",3.45491666666667
"6893",246,7880,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.5,6,28,"English",0,"Male","",3.45491666666667
"6894",246,4962,"M","F","Mia drank 2 cocktails last night","know","6","NonProj",1,7,28,"English",0,"Male","",3.45491666666667
"6895",246,5328,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,8,28,"English",0,"Male","",3.45491666666667
"6896",246,5799,"F","F","Josh learned to ride a bike yesterday","acknowledge","16","C",1,9,28,"English",0,"Male","",3.45491666666667
"6897",246,4399,"F","F","Charley speaks Spanish","announce","20","C",1,10,28,"English",0,"Male","",3.45491666666667
"6898",246,4823,"M","F","Olivia sleeps until noon","be_right_that","4","C",1,11,28,"English",0,"Male","",3.45491666666667
"6899",246,8329,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.78,12,28,"English",0,"Male","",3.45491666666667
"6900",246,7271,"M","M","Zoe calculated the tip","think","10","NonProj",0.92,13,28,"English",0,"Male","",3.45491666666667
"6901",246,4664,"M","F","Sophia got a tattoo","hear","5","C",0.81,14,28,"English",0,"Male","",3.45491666666667
"6902",246,6384,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,15,28,"English",0,"Male","",3.45491666666667
"6903",246,6944,"M","M","Josie went on vacation to France","discover","2","NonProj",0.74,16,28,"English",0,"Male","",3.45491666666667
"6904",246,6234,"F","F","Jon walks to work","confess","19","C",0.79,17,28,"English",0,"Male","",3.45491666666667
"6905",246,6952,"F","M","Owen shoveled snow last winter","admit","17","C",0.93,18,28,"English",0,"Male","",3.45491666666667
"6906",246,5832,"F","F","Frank got a cat","demonstrate","12","C",0.75,19,28,"English",0,"Male","",3.45491666666667
"6907",246,4007,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,20,28,"English",0,"Male","",3.45491666666667
"6908",246,6744,"M","M","Emma studied on Saturday morning","inform_Sam","3","C",0.82,21,28,"English",0,"Male","",3.45491666666667
"6909",246,7648,"F","M","Julian dances salsa","pretend","18","NonProj",0.12,22,28,"English",0,"Male","",3.45491666666667
"6910",246,6488,"F","F","Tony had a drink last night","see","15","NonProj",0.75,23,28,"English",0,"Male","",3.45491666666667
"6911",246,7159,"M","F","Isabella ate a steak on Sunday","prove","7","C",1,24,28,"English",0,"Male","",3.45491666666667
"6912",246,7551,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,25,28,"English",0,"Male","",3.45491666666667
"6913",246,5320,"M","M","Emily bought a car yesterday","suggest","8","C",0.29,26,28,"English",0,"Male","",3.45491666666667
"6914",246,6370,"F","F","Jackson ran 10 miles","annoyed","13","NonProj",0.66,27,28,"English",0,"Male","",3.45491666666667
"6915",246,4496,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,28,28,"English",0,"Male","",3.45491666666667
"6916",246,3440,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,29,28,"English",0,"Male","",3.45491666666667
"6917",247,9397,"M","F","Zoe calculated the tip","confirm","10","C",0.68,2,30,"English",0,"Male","$0.50",4.9807
"6918",247,6999,"M","F","Emily bought a car yesterday","prove","8","C",0.9,3,30,"English",0,"Male","$0.50",4.9807
"6919",247,5671,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,4,30,"English",0,"Male","$0.50",4.9807
"6920",247,6603,"F","M","Julian dances salsa","acknowledge","18","C",0.84,5,30,"English",0,"Male","$0.50",4.9807
"6921",247,8783,"M","F","Josie went on vacation to France","hear","2","C",0.12,6,30,"English",0,"Male","$0.50",4.9807
"6922",247,11489,"M","M","Grace visited her sister","demonstrate","9","C",0.68,7,30,"English",0,"Male","$0.50",4.9807
"6923",247,9904,"F","F","Frank got a cat","admit","12","C",0.86,8,30,"English",0,"Male","$0.50",4.9807
"6924",247,7487,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,9,30,"English",0,"Male","$0.50",4.9807
"6925",247,53306,"F","M","Jon walks to work","announce","19","C",0.76,10,30,"English",0,"Male","$0.50",4.9807
"6926",247,9543,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,11,30,"English",0,"Male","$0.50",4.9807
"6927",247,9481,"F","F","Charley speaks Spanish","confess","20","C",0.8,12,30,"English",0,"Male","$0.50",4.9807
"6928",247,4583,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,13,30,"English",0,"Male","$0.50",4.9807
"6929",247,6378,"M","M","Mary is pregnant","say","1","C",0.64,14,30,"English",0,"Male","$0.50",4.9807
"6930",247,10272,"F","F","Owen shoveled snow last winter","discover","17","NonProj",0.86,15,30,"English",0,"Male","$0.50",4.9807
"6931",247,8440,"M","M","Sophia got a tattoo","suggest","5","C",0.2,16,30,"English",0,"Male","$0.50",4.9807
"6932",247,4447,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,17,30,"English",0,"Male","$0.50",4.9807
"6933",247,3697,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,18,30,"English",0,"Male","$0.50",4.9807
"6934",247,6592,"M","F","Emma studied on Saturday morning","think","3","NonProj",0,19,30,"English",0,"Male","$0.50",4.9807
"6935",247,3271,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,20,30,"English",0,"Male","$0.50",4.9807
"6936",247,9119,"F","F","Josh learned to ride a bike yesterday","pretend","16","NonProj",0.38,21,30,"English",0,"Male","$0.50",4.9807
"6937",247,5953,"M","F","Mia drank 2 cocktails last night","establish","6","NonProj",0.84,22,30,"English",0,"Male","$0.50",4.9807
"6938",247,9515,"F","M","Jayden rented a car","annoyed","14","NonProj",1,23,30,"English",0,"Male","$0.50",4.9807
"6939",247,6536,"M","F","Isabella ate a steak on Sunday","be_right_that","7","C",1,24,30,"English",0,"Male","$0.50",4.9807
"6940",247,8783,"F","M","Danny ate the last cupcake","reveal","11","NonProj",0.81,25,30,"English",0,"Male","$0.50",4.9807
"6941",247,4480,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,26,30,"English",0,"Male","$0.50",4.9807
"6942",247,4489,"F","F","Jackson ran 10 miles","know","13","NonProj",1,27,30,"English",0,"Male","$0.50",4.9807
"6943",247,9447,"M","M","Olivia sleeps until noon","inform_Sam","4","C",0.72,28,30,"English",0,"Male","$0.50",4.9807
"6944",247,7105,"F","F","Tony had a drink last night","see","15","NonProj",0.95,29,30,"English",0,"Male","$0.50",4.9807
"6945",248,11816,"M","F","Josie went on vacation to France","reveal","2","NonProj",0.99,2,49,"English",0,"Female","",4.72683333333333
"6946",248,8913,"M","F","Emma studied on Saturday morning","confess","3","C",0.99,3,49,"English",0,"Female","",4.72683333333333
"6947",248,24583,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.55,4,49,"English",0,"Female","",4.72683333333333
"6948",248,8224,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,5,49,"English",0,"Female","",4.72683333333333
"6949",248,4551,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,6,49,"English",0,"Female","",4.72683333333333
"6950",248,5894,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.99,7,49,"English",0,"Female","",4.72683333333333
"6951",248,6409,"M","F","Mary is pregnant","prove","1","C",0.99,8,49,"English",0,"Female","",4.72683333333333
"6952",248,5692,"M","F","Sophia got a tattoo","establish","5","NonProj",0.99,9,49,"English",0,"Female","",4.72683333333333
"6953",248,6092,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,10,49,"English",0,"Female","",4.72683333333333
"6954",248,4233,"F","F","Frank got a cat","say","12","C",0.99,11,49,"English",0,"Female","",4.72683333333333
"6955",248,4024,"F","M","Charley speaks Spanish","hear","20","C",0.99,12,49,"English",0,"Female","",4.72683333333333
"6956",248,3727,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.99,13,49,"English",0,"Female","",4.72683333333333
"6957",248,6075,"M","F","Mia drank 2 cocktails last night","think","6","NonProj",0.99,14,49,"English",0,"Female","",4.72683333333333
"6958",248,9904,"F","M","Owen shoveled snow last winter","inform_Sam","17","C",0.97,15,49,"English",0,"Female","",4.72683333333333
"6959",248,4492,"F","F","Julian dances salsa","confirm","18","C",0.94,16,49,"English",0,"Female","",4.72683333333333
"6960",248,9087,"F","M","Tony had a drink last night","pretend","15","NonProj",0.46,17,49,"English",0,"Female","",4.72683333333333
"6961",248,5800,"F","M","Jackson ran 10 miles","demonstrate","13","C",0.99,18,49,"English",0,"Female","",4.72683333333333
"6962",248,4962,"F","M","Jayden rented a car","acknowledge","14","C",0.98,19,49,"English",0,"Female","",4.72683333333333
"6963",248,5136,"F","F","Jon walks to work","see","19","NonProj",0.99,20,49,"English",0,"Female","",4.72683333333333
"6964",248,4696,"M","F","Olivia sleeps until noon","know","4","NonProj",0.99,21,49,"English",0,"Female","",4.72683333333333
"6965",248,3240,"M","F","Isabella ate a steak on Sunday","admit","7","C",0.99,22,49,"English",0,"Female","",4.72683333333333
"6966",248,4136,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.01,23,49,"English",0,"Female","",4.72683333333333
"6967",248,4296,"M","F","Zoe calculated the tip","suggest","10","C",0.98,24,49,"English",0,"Female","",4.72683333333333
"6968",248,3320,"F","M","Danny ate the last cupcake","annoyed","11","NonProj",0.99,25,49,"English",0,"Female","",4.72683333333333
"6969",248,3573,"M","M","Emily bought a car yesterday","discover","8","NonProj",0.98,26,49,"English",0,"Female","",4.72683333333333
"6970",248,4155,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.99,27,49,"English",0,"Female","",4.72683333333333
"6971",248,6365,"F","M","Josh learned to ride a bike yesterday","be_right_that","16","C",0.99,28,49,"English",0,"Female","",4.72683333333333
"6972",248,60960,"M","M","Grace visited her sister","announce","9","C",0.99,29,49,"English",0,"Female","",4.72683333333333
"6973",249,8793,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.04,2,43,"English ",0,"Male","",2.85785
"6974",249,4227,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.92,3,43,"English ",0,"Male","",2.85785
"6975",249,4281,"F","M","Owen shoveled snow last winter","prove","17","C",0.81,4,43,"English ",0,"Male","",2.85785
"6976",249,3188,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.13,5,43,"English ",0,"Male","",2.85785
"6977",249,1802,"M","F","Emma studied on Saturday morning","pretend","3","NonProj",0.79,6,43,"English ",0,"Male","",2.85785
"6978",249,2571,"M","F","Mia drank 2 cocktails last night","suggest","6","C",0.77,7,43,"English ",0,"Male","",2.85785
"6979",249,2880,"F","F","Frank got a cat","say","12","C",0.81,8,43,"English ",0,"Male","",2.85785
"6980",249,5495,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.24,9,43,"English ",0,"Male","",2.85785
"6981",249,6353,"F","M","Josh learned to ride a bike yesterday","think","16","NonProj",0.08,10,43,"English ",0,"Male","",2.85785
"6982",249,3819,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.09,11,43,"English ",0,"Male","",2.85785
"6983",249,4470,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,12,43,"English ",0,"Male","",2.85785
"6984",249,4170,"M","M","Isabella ate a steak on Sunday","annoyed","7","NonProj",0.78,13,43,"English ",0,"Male","",2.85785
"6985",249,2880,"F","F","Julian dances salsa","see","18","NonProj",0.8,14,43,"English ",0,"Male","",2.85785
"6986",249,5081,"F","F","Tony had a drink last night","confirm","15","C",0.83,15,43,"English ",0,"Male","",2.85785
"6987",249,5670,"M","M","Mary is pregnant","announce","1","C",0.17,16,43,"English ",0,"Male","",2.85785
"6988",249,4890,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.02,17,43,"English ",0,"Male","",2.85785
"6989",249,4083,"F","M","Jon walks to work","acknowledge","19","C",0.78,18,43,"English ",0,"Male","",2.85785
"6990",249,3347,"F","F","Charley speaks Spanish","confess","20","C",0.81,19,43,"English ",0,"Male","",2.85785
"6991",249,3421,"M","M","Emily bought a car yesterday","discover","8","NonProj",0.75,20,43,"English ",0,"Male","",2.85785
"6992",249,4961,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.98,21,43,"English ",0,"Male","",2.85785
"6993",249,4311,"M","F","Olivia sleeps until noon","admit","4","C",0.24,22,43,"English ",0,"Male","",2.85785
"6994",249,2980,"F","F","Jackson ran 10 miles","inform_Sam","13","C",0.78,23,43,"English ",0,"Male","",2.85785
"6995",249,2730,"F","M","Jayden rented a car","demonstrate","14","C",0.81,24,43,"English ",0,"Male","",2.85785
"6996",249,7319,"M","F","Grace visited her sister","know","9","NonProj",0.83,25,43,"English ",0,"Male","",2.85785
"6997",249,3874,"M","F","Zoe calculated the tip","hear","10","C",0.62,26,43,"English ",0,"Male","",2.85785
"6998",249,3085,"F","M","Danny ate the last cupcake","be_right_that","11","C",0.81,27,43,"English ",0,"Male","",2.85785
"6999",249,4263,"M","M","Sophia got a tattoo","reveal","5","NonProj",0.77,28,43,"English ",0,"Male","",2.85785
"7000",249,8849,"M","F","Josie went on vacation to France","establish","2","NonProj",0.18,29,43,"English ",0,"Male","",2.85785
"7001",250,7489,"F","F","Frank got a cat","pretend","12","NonProj",1,2,37,"English",0,"Female","Thanks!",4.40393333333333
"7002",250,5774,"M","F","Isabella ate a steak on Sunday","confirm","7","C",1,3,37,"English",0,"Female","Thanks!",4.40393333333333
"7003",250,7701,NA,"M","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.51,4,37,"English",0,"Female","Thanks!",4.40393333333333
"7004",250,4760,"F","F","Jon walks to work","see","19","NonProj",1,5,37,"English",0,"Female","Thanks!",4.40393333333333
"7005",250,4666,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,6,37,"English",0,"Female","Thanks!",4.40393333333333
"7006",250,11346,"M","F","Zoe calculated the tip","think","10","NonProj",1,7,37,"English",0,"Female","Thanks!",4.40393333333333
"7007",250,5998,"M","F","Mia drank 2 cocktails last night","inform_Sam","6","C",1,8,37,"English",0,"Female","Thanks!",4.40393333333333
"7008",250,3831,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0,9,37,"English",0,"Female","Thanks!",4.40393333333333
"7009",250,7949,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,10,37,"English",0,"Female","Thanks!",4.40393333333333
"7010",250,5305,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,11,37,"English",0,"Female","Thanks!",4.40393333333333
"7011",250,4426,"M","M","Josie went on vacation to France","confess","2","C",1,12,37,"English",0,"Female","Thanks!",4.40393333333333
"7012",250,3542,"F","M","Tony had a drink last night","know","15","NonProj",1,13,37,"English",0,"Female","Thanks!",4.40393333333333
"7013",250,6202,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,14,37,"English",0,"Female","Thanks!",4.40393333333333
"7014",250,3381,"F","F","Charley speaks Spanish","suggest","20","C",1,15,37,"English",0,"Female","Thanks!",4.40393333333333
"7015",250,4315,"M","M","Sophia got a tattoo","reveal","5","NonProj",1,16,37,"English",0,"Female","Thanks!",4.40393333333333
"7016",250,16858,"F","M","Jackson ran 10 miles","establish","13","NonProj",1,17,37,"English",0,"Female","Thanks!",4.40393333333333
"7017",250,9989,"F","F","Jayden rented a car","say","14","C",1,18,37,"English",0,"Female","Thanks!",4.40393333333333
"7018",250,6010,"M","F","Grace visited her sister","announce","9","C",1,19,37,"English",0,"Female","Thanks!",4.40393333333333
"7019",250,3897,"F","M","Danny ate the last cupcake","discover","11","NonProj",1,20,37,"English",0,"Female","Thanks!",4.40393333333333
"7020",250,4865,"M","M","Emma studied on Saturday morning","be_right_that","3","C",1,21,37,"English",0,"Female","Thanks!",4.40393333333333
"7021",250,4754,"M","F","Emily bought a car yesterday","prove","8","C",1,22,37,"English",0,"Female","Thanks!",4.40393333333333
"7022",250,5354,"F","F","Josh learned to ride a bike yesterday","admit","16","C",1,23,37,"English",0,"Female","Thanks!",4.40393333333333
"7023",250,10994,"F","M","Owen shoveled snow last winter","demonstrate","17","C",1,24,37,"English",0,"Female","Thanks!",4.40393333333333
"7024",250,5007,"M","F","Olivia sleeps until noon","hear","4","C",1,25,37,"English",0,"Female","Thanks!",4.40393333333333
"7025",250,3948,"M","F","Mary is pregnant","acknowledge","1","C",1,26,37,"English",0,"Female","Thanks!",4.40393333333333
"7026",250,4212,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,27,37,"English",0,"Female","Thanks!",4.40393333333333
"7027",250,3628,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",1,28,37,"English",0,"Female","Thanks!",4.40393333333333
"7028",250,3200,"F","M","Julian dances salsa","annoyed","18","NonProj",1,29,37,"English",0,"Female","Thanks!",4.40393333333333
"7029",251,7190,"F","M","Frank got a cat","pretend","12","NonProj",0.96,2,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7030",251,4261,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.09,3,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7031",251,6092,"M","M","Mia drank 2 cocktails last night","think","6","NonProj",0.94,4,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7032",251,5056,"M","F","Emma studied on Saturday morning","know","3","NonProj",0.7,5,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7033",251,4095,"M","F","Grace visited her sister","announce","9","C",0.91,6,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7034",251,5100,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.99,7,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7035",251,3605,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.07,8,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7036",251,4619,"F","F","Julian dances salsa","suggest","18","C",0.56,9,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7037",251,5685,"F","F","Charley speaks Spanish","demonstrate","20","C",0.68,10,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7038",251,4352,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.01,11,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7039",251,4105,"M","F","Emily bought a car yesterday","admit","8","C",0.88,12,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7040",251,5501,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.31,13,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7041",251,5297,"M","F","Zoe calculated the tip","establish","10","NonProj",0.89,14,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7042",251,5347,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.98,15,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7043",251,3701,"M","M","Olivia sleeps until noon","discover","4","NonProj",0.77,16,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7044",251,4297,"F","F","Josh learned to ride a bike yesterday","reveal","16","NonProj",0.89,17,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7045",251,3911,"M","M","Mary is pregnant","prove","1","C",0.86,18,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7046",251,4503,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,19,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7047",251,4418,"M","F","Josie went on vacation to France","confess","2","C",0.83,20,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7048",251,4070,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.99,21,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7049",251,3549,"M","M","Isabella ate a steak on Sunday","acknowledge","7","C",0.77,22,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7050",251,3865,"F","M","Jon walks to work","inform_Sam","19","C",0.8,23,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
"7051",251,2373,"F","F","Jayden rented a car","say","14","C",0.88,24,38,"English",0,"Female","The pay is very fair. Contradictory has a couple of different interpretations. I used both ""it contradicts itself"" and ""it is contrary and contradicting a previous statement"" to score.",3.36323333333333
