participant,list,presentationorder,verb,frame,voice,polarity,conditional,veridicality,acceptability,nativeenglish,exclude
60,8,15,expect,that_S,active,negative,True,yes,7,True,False
60,8,16,disregard,that_S,active,negative,True,yes,6,True,False
60,8,17,fascinate,that_S,passive,positive,True,yes,7,True,False
60,8,18,show,that_S,active,negative,True,maybe,3,True,False
60,8,19,ponder,that_S,active,positive,True,yes,6,True,False
60,8,20,say,that_S,active,positive,True,yes,7,True,False
60,8,21,disgust,that_S,passive,positive,True,yes,7,True,False
60,8,22,please,that_S,passive,negative,True,yes,7,True,False
60,8,23,contest,that_S,active,positive,True,maybe,7,True,False
60,8,24,denounce,that_S,active,positive,True,yes,7,True,False
60,8,25,bug,that_S,passive,positive,True,yes,6,True,False
60,8,26,mourn,that_S,active,positive,True,yes,7,True,False
60,8,27,bug,that_S,passive,negative,True,maybe,5,True,False
60,8,28,will,that_S,active,positive,True,yes,7,True,False
60,8,29,inform,that_S,passive,negative,True,maybe,7,True,False
60,8,30,gasp,that_S,active,positive,True,yes,7,True,False
60,8,31,exasperate,that_S,passive,negative,True,maybe,7,True,False
60,8,32,worry,that_S,active,negative,True,yes,7,True,False
60,8,33,terrify,that_S,passive,positive,True,maybe,7,True,False
60,8,34,babble,that_S,active,negative,True,maybe,3,True,False
60,8,35,question,that_S,passive,negative,True,yes,6,True,False
60,8,36,panic,that_S,passive,negative,True,yes,7,True,False
60,8,37,joke,that_S,active,negative,True,maybe,7,True,False
60,8,38,complain,that_S,active,positive,True,yes,7,True,False
60,8,39,stun,that_S,passive,negative,True,yes,7,True,False
60,8,40,conceal,that_S,active,negative,True,yes,7,True,False
60,8,41,learn,that_S,active,positive,True,yes,7,True,False
60,8,42,relish,that_S,active,positive,True,yes,7,True,False
60,8,43,mention,that_S,active,negative,True,maybe,7,True,False
60,8,44,read,that_S,active,negative,True,maybe,7,True,False
60,8,45,presuppose,that_S,active,negative,True,maybe,7,True,False
60,8,46,fret,that_S,active,negative,True,yes,7,True,False
60,8,47,pout,that_S,active,positive,True,yes,7,True,False
60,8,48,gauge,that_S,active,positive,True,yes,6,True,False
60,8,49,listen,that_S,active,negative,True,maybe,6,True,False
60,8,50,mumble,that_S,active,positive,True,yes,7,True,False
60,8,51,tease,that_S,active,positive,True,maybe,7,True,False
60,8,52,add,that_S,active,negative,True,maybe,7,True,False
60,8,53,come_out,that_S,active,positive,True,yes,3,True,False
60,8,54,befuddle,that_S,passive,negative,True,yes,7,True,False
60,8,55,stun,that_S,passive,positive,True,yes,7,True,False
60,8,56,dupe,that_S,passive,negative,True,maybe,7,True,False
60,8,57,fluster,that_S,passive,negative,True,yes,7,True,False
60,8,58,flaunt,that_S,active,positive,True,yes,7,True,False
60,8,59,assure,that_S,passive,positive,True,yes,7,True,False
60,8,60,anguish,that_S,passive,positive,True,yes,7,True,False
60,8,61,ensure,that_S,active,positive,True,yes,7,True,False
60,8,62,implore,that_S,active,positive,True,maybe,7,True,False
60,8,63,overhear,that_S,passive,positive,True,maybe,3,True,False
60,8,64,mark,that_S,active,negative,True,maybe,6,True,False
60,8,65,post,that_S,active,positive,True,yes,7,True,False
60,8,66,update,that_S,passive,negative,True,maybe,7,True,False
60,8,67,embarrass,that_S,passive,negative,True,yes,7,True,False
60,8,68,disturb,that_S,passive,positive,True,yes,7,True,False
156,8,1,reassure,that_S,passive,positive,True,maybe,5,True,False
156,8,2,weep,that_S,active,positive,True,yes,4,True,False
156,8,3,note,that_S,active,positive,True,yes,6,True,False
156,8,4,howl,that_S,active,negative,True,maybe,2,True,False
156,8,5,squeal,that_S,active,positive,True,yes,5,True,False
156,8,6,infuriate,that_S,passive,positive,True,maybe,4,True,False
156,8,7,decree,that_S,active,positive,True,maybe,3,True,False
156,8,8,piece_together,that_S,active,positive,True,yes,5,True,False
156,8,9,encourage,that_S,passive,positive,True,maybe,3,True,False
156,8,10,depict,that_S,active,positive,True,yes,5,True,False
156,8,11,grieve,that_S,passive,positive,True,yes,5,True,False
156,8,12,aggravate,that_S,passive,negative,True,maybe,4,True,False
156,8,13,spook,that_S,passive,positive,True,yes,4,True,False
156,8,14,dream,that_S,active,negative,True,no,3,True,False
156,8,15,expect,that_S,active,negative,True,maybe,5,True,False
156,8,16,disregard,that_S,active,negative,True,maybe,4,True,False
156,8,17,fascinate,that_S,passive,positive,True,yes,5,True,False
156,8,18,show,that_S,active,negative,True,maybe,5,True,False
156,8,19,ponder,that_S,active,positive,True,maybe,6,True,False
156,8,20,say,that_S,active,positive,True,maybe,6,True,False
156,8,21,disgust,that_S,passive,positive,True,yes,5,True,False
156,8,22,please,that_S,passive,negative,True,maybe,6,True,False
156,8,23,contest,that_S,active,positive,True,maybe,3,True,False
156,8,24,denounce,that_S,active,positive,True,maybe,4,True,False
156,8,25,bug,that_S,passive,positive,True,maybe,2,True,False
156,8,26,mourn,that_S,active,positive,True,maybe,5,True,False
156,8,27,bug,that_S,passive,negative,True,maybe,2,True,False
156,8,28,will,that_S,active,positive,True,maybe,1,True,False
156,8,29,inform,that_S,passive,negative,True,maybe,4,True,False
156,8,30,gasp,that_S,active,positive,True,maybe,4,True,False
156,8,31,exasperate,that_S,passive,negative,True,maybe,3,True,False
156,8,32,worry,that_S,active,negative,True,maybe,4,True,False
156,8,33,terrify,that_S,passive,positive,True,maybe,5,True,False
156,8,34,babble,that_S,active,negative,True,maybe,1,True,False
156,8,35,question,that_S,passive,negative,True,maybe,3,True,False
156,8,36,panic,that_S,passive,negative,True,maybe,4,True,False
156,8,37,joke,that_S,active,negative,True,maybe,5,True,False
156,8,38,complain,that_S,active,positive,True,maybe,5,True,False
156,8,39,stun,that_S,passive,negative,True,maybe,4,True,False
156,8,40,conceal,that_S,active,negative,True,maybe,4,True,False
156,8,41,learn,that_S,active,positive,True,maybe,5,True,False
156,8,42,relish,that_S,active,positive,True,maybe,3,True,False
156,8,43,mention,that_S,active,negative,True,maybe,5,True,False
156,8,44,read,that_S,active,negative,True,maybe,6,True,False
156,8,45,presuppose,that_S,active,negative,True,maybe,4,True,False
156,8,46,fret,that_S,active,negative,True,maybe,4,True,False
156,8,47,pout,that_S,active,positive,True,yes,5,True,False
156,8,48,gauge,that_S,active,positive,True,maybe,6,True,False
156,8,49,listen,that_S,active,negative,True,maybe,3,True,False
156,8,50,mumble,that_S,active,positive,True,maybe,5,True,False
156,8,51,tease,that_S,active,positive,True,maybe,5,True,False
156,8,52,add,that_S,active,negative,True,maybe,2,True,False
156,8,53,come_out,that_S,active,positive,True,maybe,1,True,False
156,8,54,befuddle,that_S,passive,negative,True,maybe,3,True,False
156,8,55,stun,that_S,passive,positive,True,yes,5,True,False
156,8,56,dupe,that_S,passive,negative,True,maybe,3,True,False
156,8,57,fluster,that_S,passive,negative,True,no,3,True,False
156,8,58,flaunt,that_S,active,positive,True,yes,5,True,False
156,8,59,assure,that_S,passive,positive,True,maybe,4,True,False
156,8,60,anguish,that_S,passive,positive,True,yes,5,True,False
156,8,61,ensure,that_S,active,positive,True,maybe,5,True,False
156,8,62,implore,that_S,active,positive,True,maybe,5,True,False
156,8,63,overhear,that_S,passive,positive,True,maybe,1,True,False
156,8,64,mark,that_S,active,negative,True,maybe,2,True,False
156,8,65,post,that_S,active,positive,True,yes,5,True,False
156,8,66,update,that_S,passive,negative,True,maybe,2,True,False
156,8,67,embarrass,that_S,passive,negative,True,maybe,3,True,False
156,8,68,disturb,that_S,passive,positive,True,yes,5,True,False
265,8,1,reassure,that_S,passive,positive,True,yes,7,True,False
265,8,2,weep,that_S,active,positive,True,yes,4,True,False
265,8,3,note,that_S,active,positive,True,yes,7,True,False
265,8,4,howl,that_S,active,negative,True,maybe,2,True,False
265,8,5,squeal,that_S,active,positive,True,yes,7,True,False
265,8,6,infuriate,that_S,passive,positive,True,yes,7,True,False
265,8,7,decree,that_S,active,positive,True,yes,7,True,False
265,8,8,piece_together,that_S,active,positive,True,yes,7,True,False
265,8,9,encourage,that_S,passive,positive,True,yes,7,True,False
265,8,10,depict,that_S,active,positive,True,maybe,5,True,False
265,8,11,grieve,that_S,passive,positive,True,yes,4,True,False
265,8,12,aggravate,that_S,passive,negative,True,yes,7,True,False
265,8,13,spook,that_S,passive,positive,True,yes,7,True,False
265,8,14,dream,that_S,active,negative,True,maybe,7,True,False
265,8,15,expect,that_S,active,negative,True,maybe,6,True,False
265,8,16,disregard,that_S,active,negative,True,yes,6,True,False
265,8,17,fascinate,that_S,passive,positive,True,yes,7,True,False
265,8,18,show,that_S,active,negative,True,maybe,7,True,False
265,8,19,ponder,that_S,active,positive,True,maybe,4,True,False
265,8,20,say,that_S,active,positive,True,yes,7,True,False
265,8,21,disgust,that_S,passive,positive,True,yes,7,True,False
265,8,22,please,that_S,passive,negative,True,yes,7,True,False
265,8,23,contest,that_S,active,positive,True,maybe,5,True,False
265,8,24,denounce,that_S,active,positive,True,yes,6,True,False
265,8,25,bug,that_S,passive,positive,True,yes,7,True,False
265,8,26,mourn,that_S,active,positive,True,yes,7,True,False
265,8,27,bug,that_S,passive,negative,True,yes,7,True,False
265,8,28,will,that_S,active,positive,True,maybe,6,True,False
265,8,29,inform,that_S,passive,negative,True,yes,7,True,False
265,8,30,gasp,that_S,active,positive,True,yes,7,True,False
265,8,31,exasperate,that_S,passive,negative,True,yes,7,True,False
265,8,32,worry,that_S,active,negative,True,yes,7,True,False
265,8,33,terrify,that_S,passive,positive,True,yes,7,True,False
265,8,34,babble,that_S,active,negative,True,maybe,4,True,False
265,8,35,question,that_S,passive,negative,True,maybe,3,True,False
265,8,36,panic,that_S,passive,negative,True,yes,7,True,False
265,8,37,joke,that_S,active,negative,True,maybe,4,True,False
265,8,38,complain,that_S,active,positive,True,yes,7,True,False
265,8,39,stun,that_S,passive,negative,True,yes,7,True,False
265,8,40,conceal,that_S,active,negative,True,yes,7,True,False
265,8,41,learn,that_S,active,positive,True,yes,7,True,False
265,8,42,relish,that_S,active,positive,True,yes,7,True,False
265,8,43,mention,that_S,active,negative,True,maybe,7,True,False
265,8,44,read,that_S,active,negative,True,maybe,7,True,False
265,8,45,presuppose,that_S,active,negative,True,maybe,6,True,False
265,8,46,fret,that_S,active,negative,True,yes,7,True,False
265,8,47,pout,that_S,active,positive,True,yes,7,True,False
265,8,48,gauge,that_S,active,positive,True,yes,6,True,False
265,8,49,listen,that_S,active,negative,True,maybe,2,True,False
265,8,50,mumble,that_S,active,positive,True,yes,7,True,False
265,8,51,tease,that_S,active,positive,True,yes,7,True,False
265,8,52,add,that_S,active,negative,True,maybe,7,True,False
265,8,53,come_out,that_S,active,positive,True,yes,3,True,False
265,8,54,befuddle,that_S,passive,negative,True,yes,6,True,False
265,8,55,stun,that_S,passive,positive,True,yes,7,True,False
265,8,56,dupe,that_S,passive,negative,True,maybe,2,True,False
265,8,57,fluster,that_S,passive,negative,True,yes,6,True,False
265,8,58,flaunt,that_S,active,positive,True,yes,7,True,False
265,8,59,assure,that_S,passive,positive,True,yes,7,True,False
265,8,60,anguish,that_S,passive,positive,True,yes,7,True,False
265,8,61,ensure,that_S,active,positive,True,yes,7,True,False
265,8,62,implore,that_S,active,positive,True,maybe,2,True,False
265,8,63,overhear,that_S,passive,positive,True,yes,4,True,False
265,8,64,mark,that_S,active,negative,True,no,5,True,False
265,8,65,post,that_S,active,positive,True,yes,7,True,False
265,8,66,update,that_S,passive,negative,True,maybe,6,True,False
265,8,67,embarrass,that_S,passive,negative,True,yes,7,True,False
265,8,68,disturb,that_S,passive,positive,True,yes,7,True,False
30,8,1,reassure,that_S,passive,positive,True,yes,7,True,False
30,8,2,weep,that_S,active,positive,True,yes,5,True,False
30,8,3,note,that_S,active,positive,True,yes,7,True,False
30,8,4,howl,that_S,active,negative,True,maybe,4,True,False
30,8,5,squeal,that_S,active,positive,True,yes,7,True,False
30,8,6,infuriate,that_S,passive,positive,True,yes,7,True,False
30,8,7,decree,that_S,active,positive,True,yes,7,True,False
30,8,8,piece_together,that_S,active,positive,True,yes,7,True,False
30,8,9,encourage,that_S,passive,positive,True,yes,7,True,False
30,8,10,depict,that_S,active,positive,True,yes,4,True,False
30,8,11,grieve,that_S,passive,positive,True,yes,7,True,False
30,8,12,aggravate,that_S,passive,negative,True,yes,7,True,False
30,8,13,spook,that_S,passive,positive,True,yes,7,True,False
30,8,14,dream,that_S,active,negative,True,maybe,7,True,False
30,8,15,expect,that_S,active,negative,True,maybe,6,True,False
30,8,16,disregard,that_S,active,negative,True,maybe,6,True,False
30,8,17,fascinate,that_S,passive,positive,True,yes,7,True,False
30,8,18,show,that_S,active,negative,True,maybe,4,True,False
30,8,19,ponder,that_S,active,positive,True,maybe,4,True,False
30,8,20,say,that_S,active,positive,True,yes,7,True,False
30,8,21,disgust,that_S,passive,positive,True,yes,7,True,False
30,8,22,please,that_S,passive,negative,True,yes,7,True,False
30,8,23,contest,that_S,active,positive,True,maybe,7,True,False
30,8,24,denounce,that_S,active,positive,True,no,7,True,False
30,8,25,bug,that_S,passive,positive,True,yes,7,True,False
30,8,26,mourn,that_S,active,positive,True,yes,7,True,False
30,8,27,bug,that_S,passive,negative,True,yes,6,True,False
30,8,28,will,that_S,active,positive,True,maybe,7,True,False
30,8,29,inform,that_S,passive,negative,True,yes,7,True,False
30,8,30,gasp,that_S,active,positive,True,yes,7,True,False
30,8,31,exasperate,that_S,passive,negative,True,yes,7,True,False
30,8,32,worry,that_S,active,negative,True,yes,7,True,False
30,8,33,terrify,that_S,passive,positive,True,yes,7,True,False
30,8,34,babble,that_S,active,negative,True,yes,5,True,False
30,8,35,question,that_S,passive,negative,True,maybe,7,True,False
30,8,36,panic,that_S,passive,negative,True,yes,7,True,False
30,8,37,joke,that_S,active,negative,True,maybe,7,True,False
30,8,38,complain,that_S,active,positive,True,yes,7,True,False
30,8,39,stun,that_S,passive,negative,True,yes,7,True,False
30,8,40,conceal,that_S,active,negative,True,yes,7,True,False
30,8,41,learn,that_S,active,positive,True,yes,1,True,False
30,8,42,relish,that_S,active,positive,True,yes,7,True,False
30,8,43,mention,that_S,active,negative,True,maybe,7,True,False
30,8,44,read,that_S,active,negative,True,maybe,7,True,False
30,8,45,presuppose,that_S,active,negative,True,maybe,5,True,False
30,8,46,fret,that_S,active,negative,True,yes,7,True,False
30,8,47,pout,that_S,active,positive,True,yes,7,True,False
30,8,48,gauge,that_S,active,positive,True,yes,4,True,False
30,8,49,listen,that_S,active,negative,True,yes,3,True,False
30,8,50,mumble,that_S,active,positive,True,yes,7,True,False
30,8,51,tease,that_S,active,positive,True,maybe,7,True,False
30,8,52,add,that_S,active,negative,True,maybe,6,True,False
30,8,53,come_out,that_S,active,positive,True,yes,1,True,False
30,8,54,befuddle,that_S,passive,negative,True,yes,3,True,False
30,8,55,stun,that_S,passive,positive,True,yes,7,True,False
30,8,56,dupe,that_S,passive,negative,True,no,5,True,False
30,8,57,fluster,that_S,passive,negative,True,yes,7,True,False
30,8,58,flaunt,that_S,active,positive,True,yes,6,True,False
30,8,59,assure,that_S,passive,positive,True,yes,7,True,False
30,8,60,anguish,that_S,passive,positive,True,yes,7,True,False
30,8,61,ensure,that_S,active,positive,True,yes,7,True,False
30,8,62,implore,that_S,active,positive,True,maybe,5,True,False
30,8,63,overhear,that_S,passive,positive,True,yes,7,True,False
30,8,64,mark,that_S,active,negative,True,maybe,5,True,False
30,8,65,post,that_S,active,positive,True,maybe,6,True,False
30,8,66,update,that_S,passive,negative,True,yes,5,True,False
30,8,67,embarrass,that_S,passive,negative,True,yes,7,True,False
30,8,68,disturb,that_S,passive,positive,True,yes,7,True,False
151,8,1,reassure,that_S,passive,positive,True,maybe,6,True,False
151,8,2,weep,that_S,active,positive,True,yes,6,True,False
151,8,3,note,that_S,active,positive,True,yes,6,True,False
151,8,4,howl,that_S,active,negative,True,no,6,True,False
151,8,5,squeal,that_S,active,positive,True,yes,7,True,False
151,8,6,infuriate,that_S,passive,positive,True,yes,7,True,False
151,8,7,decree,that_S,active,positive,True,yes,7,True,False
151,8,8,piece_together,that_S,active,positive,True,maybe,6,True,False
151,8,9,encourage,that_S,passive,positive,True,maybe,4,True,False
151,8,10,depict,that_S,active,positive,True,yes,5,True,False
151,8,11,grieve,that_S,passive,positive,True,yes,5,True,False
151,8,12,aggravate,that_S,passive,negative,True,no,6,True,False
151,8,13,spook,that_S,passive,positive,True,yes,7,True,False
151,8,14,dream,that_S,active,negative,True,no,6,True,False
151,8,15,expect,that_S,active,negative,True,yes,5,True,False
151,8,16,disregard,that_S,active,negative,True,maybe,3,True,False
151,8,17,fascinate,that_S,passive,positive,True,yes,7,True,False
151,8,18,show,that_S,active,negative,True,no,7,True,False
151,8,19,ponder,that_S,active,positive,True,maybe,6,True,False
151,8,20,say,that_S,active,positive,True,yes,7,True,False
151,8,21,disgust,that_S,passive,positive,True,yes,7,True,False
151,8,22,please,that_S,passive,negative,True,no,7,True,False
151,8,23,contest,that_S,active,positive,True,maybe,6,True,False
151,8,24,denounce,that_S,active,positive,True,yes,6,True,False
151,8,25,bug,that_S,passive,positive,True,yes,6,True,False
151,8,26,mourn,that_S,active,positive,True,yes,7,True,False
151,8,27,bug,that_S,passive,negative,True,no,6,True,False
151,8,28,will,that_S,active,positive,True,maybe,2,True,False
151,8,29,inform,that_S,passive,negative,True,maybe,5,True,False
151,8,30,gasp,that_S,active,positive,True,yes,6,True,False
151,8,31,exasperate,that_S,passive,negative,True,no,4,True,False
151,8,32,worry,that_S,active,negative,True,no,6,True,False
151,8,33,terrify,that_S,passive,positive,True,yes,7,True,False
151,8,34,babble,that_S,active,negative,True,no,6,True,False
151,8,35,question,that_S,passive,negative,True,maybe,6,True,False
151,8,36,panic,that_S,passive,negative,True,no,6,True,False
151,8,37,joke,that_S,active,negative,True,no,6,True,False
151,8,38,complain,that_S,active,positive,True,yes,7,True,False
151,8,39,stun,that_S,passive,negative,True,no,6,True,False
151,8,40,conceal,that_S,active,negative,True,no,6,True,False
151,8,41,learn,that_S,active,positive,True,maybe,2,True,False
151,8,42,relish,that_S,active,positive,True,yes,3,True,False
151,8,43,mention,that_S,active,negative,True,no,7,True,False
151,8,44,read,that_S,active,negative,True,no,6,True,False
151,8,45,presuppose,that_S,active,negative,True,maybe,1,True,False
151,8,46,fret,that_S,active,negative,True,yes,6,True,False
151,8,47,pout,that_S,active,positive,True,yes,7,True,False
151,8,48,gauge,that_S,active,positive,True,yes,6,True,False
151,8,49,listen,that_S,active,negative,True,maybe,2,True,False
151,8,50,mumble,that_S,active,positive,True,yes,6,True,False
151,8,51,tease,that_S,active,positive,True,maybe,5,True,False
151,8,52,add,that_S,active,negative,True,no,1,True,False
151,8,53,come_out,that_S,active,positive,True,yes,1,True,False
151,8,54,befuddle,that_S,passive,negative,True,yes,2,True,False
151,8,55,stun,that_S,passive,positive,True,yes,7,True,False
151,8,56,dupe,that_S,passive,negative,True,maybe,2,True,False
151,8,57,fluster,that_S,passive,negative,True,no,5,True,False
151,8,58,flaunt,that_S,active,positive,True,yes,6,True,False
151,8,59,assure,that_S,passive,positive,True,maybe,6,True,False
151,8,60,anguish,that_S,passive,positive,True,yes,5,True,False
151,8,61,ensure,that_S,active,positive,True,yes,5,True,False
151,8,62,implore,that_S,active,positive,True,yes,3,True,False
151,8,63,overhear,that_S,passive,positive,True,maybe,5,True,False
151,8,64,mark,that_S,active,negative,True,maybe,5,True,False
151,8,65,post,that_S,active,positive,True,yes,6,True,False
151,8,66,update,that_S,passive,negative,True,maybe,5,True,False
151,8,67,embarrass,that_S,passive,negative,True,yes,5,True,False
151,8,68,disturb,that_S,passive,positive,True,yes,6,True,False
153,8,1,reassure,that_S,passive,positive,True,maybe,6,True,False
153,8,2,weep,that_S,active,positive,True,yes,6,True,False
153,8,3,note,that_S,active,positive,True,maybe,6,True,False
153,8,4,howl,that_S,active,negative,True,yes,5,True,False
153,8,5,squeal,that_S,active,positive,True,yes,6,True,False
153,8,6,infuriate,that_S,passive,positive,True,yes,7,True,False
153,8,7,decree,that_S,active,positive,True,maybe,7,True,False
153,8,8,piece_together,that_S,active,positive,True,maybe,6,True,False
153,8,9,encourage,that_S,passive,positive,True,maybe,6,True,False
153,8,10,depict,that_S,active,positive,True,yes,6,True,False
153,8,11,grieve,that_S,passive,positive,True,yes,6,True,False
153,8,12,aggravate,that_S,passive,negative,True,yes,6,True,False
153,8,13,spook,that_S,passive,positive,True,yes,7,True,False
153,8,14,dream,that_S,active,negative,True,maybe,4,True,False
153,8,15,expect,that_S,active,negative,True,maybe,5,True,False
153,8,16,disregard,that_S,active,negative,True,maybe,2,True,False
153,8,17,fascinate,that_S,passive,positive,True,yes,6,True,False
153,8,18,show,that_S,active,negative,True,maybe,3,True,False
153,8,19,ponder,that_S,active,positive,True,yes,5,True,False
153,8,20,say,that_S,active,positive,True,maybe,3,True,False
153,8,21,disgust,that_S,passive,positive,True,yes,7,True,False
153,8,22,please,that_S,passive,negative,True,maybe,6,True,False
153,8,23,contest,that_S,active,positive,True,yes,6,True,False
153,8,24,denounce,that_S,active,positive,True,yes,6,True,False
153,8,25,bug,that_S,passive,positive,True,yes,5,True,False
153,8,26,mourn,that_S,active,positive,True,maybe,5,True,False
153,8,27,bug,that_S,passive,negative,True,maybe,5,True,False
153,8,28,will,that_S,active,positive,True,maybe,5,True,False
153,8,29,inform,that_S,passive,negative,True,yes,6,True,False
153,8,30,gasp,that_S,active,positive,True,yes,6,True,False
153,8,31,exasperate,that_S,passive,negative,True,yes,5,True,False
153,8,32,worry,that_S,active,negative,True,maybe,4,True,False
153,8,33,terrify,that_S,passive,positive,True,yes,6,True,False
153,8,34,babble,that_S,active,negative,True,maybe,3,True,False
153,8,35,question,that_S,passive,negative,True,maybe,4,True,False
153,8,36,panic,that_S,passive,negative,True,yes,5,True,False
153,8,37,joke,that_S,active,negative,True,maybe,5,True,False
153,8,38,complain,that_S,active,positive,True,yes,6,True,False
153,8,39,stun,that_S,passive,negative,True,yes,6,True,False
153,8,40,conceal,that_S,active,negative,True,maybe,5,True,False
153,8,41,learn,that_S,active,positive,True,yes,6,True,False
153,8,42,relish,that_S,active,positive,True,yes,5,True,False
153,8,43,mention,that_S,active,negative,True,maybe,5,True,False
153,8,44,read,that_S,active,negative,True,maybe,6,True,False
153,8,45,presuppose,that_S,active,negative,True,maybe,2,True,False
153,8,46,fret,that_S,active,negative,True,maybe,5,True,False
153,8,47,pout,that_S,active,positive,True,yes,6,True,False
153,8,48,gauge,that_S,active,positive,True,maybe,5,True,False
153,8,49,listen,that_S,active,negative,True,maybe,4,True,False
153,8,50,mumble,that_S,active,positive,True,maybe,5,True,False
153,8,51,tease,that_S,active,positive,True,yes,6,True,False
153,8,52,add,that_S,active,negative,True,maybe,2,True,False
153,8,53,come_out,that_S,active,positive,True,maybe,1,True,False
153,8,54,befuddle,that_S,passive,negative,True,maybe,5,True,False
153,8,55,stun,that_S,passive,positive,True,yes,6,True,False
153,8,56,dupe,that_S,passive,negative,True,maybe,3,True,False
153,8,57,fluster,that_S,passive,negative,True,yes,6,True,False
153,8,58,flaunt,that_S,active,positive,True,yes,6,True,False
153,8,59,assure,that_S,passive,positive,True,maybe,6,True,False
153,8,60,anguish,that_S,passive,positive,True,yes,6,True,False
153,8,61,ensure,that_S,active,positive,True,maybe,3,True,False
153,8,62,implore,that_S,active,positive,True,maybe,2,True,False
153,8,63,overhear,that_S,passive,positive,True,yes,6,True,False
153,8,64,mark,that_S,active,negative,True,maybe,2,True,False
153,8,65,post,that_S,active,positive,True,maybe,4,True,False
153,8,66,update,that_S,passive,negative,True,yes,6,True,False
153,8,67,embarrass,that_S,passive,negative,True,yes,6,True,False
153,8,68,disturb,that_S,passive,positive,True,yes,6,True,False
168,8,1,reassure,that_S,passive,positive,True,maybe,7,True,False
168,8,2,weep,that_S,active,positive,True,yes,6,True,False
168,8,3,note,that_S,active,positive,True,yes,7,True,False
168,8,4,howl,that_S,active,negative,True,maybe,3,True,False
168,8,5,squeal,that_S,active,positive,True,yes,7,True,False
168,8,6,infuriate,that_S,passive,positive,True,yes,7,True,False
168,8,7,decree,that_S,active,positive,True,yes,7,True,False
168,8,8,piece_together,that_S,active,positive,True,yes,7,True,False
168,8,9,encourage,that_S,passive,positive,True,yes,7,True,False
168,8,10,depict,that_S,active,positive,True,maybe,7,True,False
168,8,11,grieve,that_S,passive,positive,True,yes,2,True,False
168,8,12,aggravate,that_S,passive,negative,True,yes,7,True,False
168,8,13,spook,that_S,passive,positive,True,yes,7,True,False
168,8,14,dream,that_S,active,negative,True,maybe,5,True,False
168,8,15,expect,that_S,active,negative,True,maybe,5,True,False
168,8,16,disregard,that_S,active,negative,True,maybe,2,True,False
168,8,17,fascinate,that_S,passive,positive,True,yes,7,True,False
168,8,18,show,that_S,active,negative,True,maybe,5,True,False
168,8,19,ponder,that_S,active,positive,True,maybe,3,True,False
168,8,20,say,that_S,active,positive,True,yes,7,True,False
168,8,21,disgust,that_S,passive,positive,True,yes,7,True,False
168,8,22,please,that_S,passive,negative,True,yes,6,True,False
168,8,23,contest,that_S,active,positive,True,maybe,7,True,False
168,8,24,denounce,that_S,active,positive,True,maybe,5,True,False
168,8,25,bug,that_S,passive,positive,True,yes,7,True,False
168,8,26,mourn,that_S,active,positive,True,yes,7,True,False
168,8,27,bug,that_S,passive,negative,True,yes,6,True,False
168,8,28,will,that_S,active,positive,True,maybe,6,True,False
168,8,29,inform,that_S,passive,negative,True,maybe,7,True,False
168,8,30,gasp,that_S,active,positive,True,yes,7,True,False
168,8,31,exasperate,that_S,passive,negative,True,yes,6,True,False
168,8,32,worry,that_S,active,negative,True,maybe,7,True,False
168,8,33,terrify,that_S,passive,positive,True,yes,7,True,False
168,8,34,babble,that_S,active,negative,True,maybe,4,True,False
168,8,35,question,that_S,passive,negative,True,maybe,2,True,False
168,8,36,panic,that_S,passive,negative,True,yes,6,True,False
168,8,37,joke,that_S,active,negative,True,maybe,6,True,False
168,8,38,complain,that_S,active,positive,True,yes,7,True,False
168,8,39,stun,that_S,passive,negative,True,yes,7,True,False
168,8,40,conceal,that_S,active,negative,True,maybe,6,True,False
168,8,41,learn,that_S,active,positive,True,yes,7,True,False
168,8,42,relish,that_S,active,positive,True,yes,6,True,False
168,8,43,mention,that_S,active,negative,True,maybe,7,True,False
168,8,44,read,that_S,active,negative,True,maybe,7,True,False
168,8,45,presuppose,that_S,active,negative,True,maybe,2,True,False
168,8,46,fret,that_S,active,negative,True,maybe,7,True,False
168,8,47,pout,that_S,active,positive,True,yes,6,True,False
168,8,48,gauge,that_S,active,positive,True,yes,7,True,False
168,8,49,listen,that_S,active,negative,True,maybe,2,True,False
168,8,50,mumble,that_S,active,positive,True,yes,7,True,False
168,8,51,tease,that_S,active,positive,True,maybe,6,True,False
168,8,52,add,that_S,active,negative,True,maybe,5,True,False
168,8,53,come_out,that_S,active,positive,True,maybe,1,True,False
168,8,54,befuddle,that_S,passive,negative,True,maybe,7,True,False
168,8,55,stun,that_S,passive,positive,True,yes,7,True,False
168,8,56,dupe,that_S,passive,negative,True,maybe,2,True,False
168,8,57,fluster,that_S,passive,negative,True,yes,7,True,False
168,8,58,flaunt,that_S,active,positive,True,yes,7,True,False
168,8,59,assure,that_S,passive,positive,True,yes,7,True,False
168,8,60,anguish,that_S,passive,positive,True,yes,7,True,False
168,8,61,ensure,that_S,active,positive,True,yes,7,True,False
168,8,62,implore,that_S,active,positive,True,maybe,6,True,False
168,8,63,overhear,that_S,passive,positive,True,maybe,3,True,False
168,8,64,mark,that_S,active,negative,True,maybe,2,True,False
168,8,65,post,that_S,active,positive,True,yes,7,True,False
168,8,66,update,that_S,passive,negative,True,maybe,7,True,False
168,8,67,embarrass,that_S,passive,negative,True,yes,7,True,False
168,8,68,disturb,that_S,passive,positive,True,yes,7,True,False
