"","workerid","rt","content","subjectGender","speakerGender","verb","utterance","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","nResponse"
"10856",133,24455,"Tony had a drink last night","F","M","announce","Did Rebecca announce that Tony had a drink last night?","15","C","No",15,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10857",133,7928,"Josh learned to ride a bike yesterday","F","M","confess","Did Sharon confess that Josh learned to ride a bike yesterday?","16","C","No",16,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10858",133,4373,"Mary is pregnant","M","F","say","Did Patrick say that Mary is pregnant?","1","C","No",17,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10859",133,4531,"Isabella ate a steak on Sunday","M","M","discover","Did Kevin discover that Isabella ate a steak on Sunday?","7","NonProj","Yes",18,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,1
"10860",133,3896,"Josie went on vacation to France","M","M","see","Did Scott see that Josie went on vacation to France?","2","NonProj","Yes",19,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,1
"10861",133,8280,"Jackson ran 10 miles","F","F","demonstrate","Did Laura demonstrate that Jackson ran 10 miles?","13","C","Yes",20,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,1
"10862",133,6464,"Owen shoveled snow last winter","F","M","be_right","Is Cynthia right that Owen shoveled snow last winter?","17","C","No",21,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10863",133,4393,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",22,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10864",133,3960,"Hendrick&quotechars car was expensive",NA,"M","MC","Was Hendrick&quotechars car expensive?","control6","control","No",23,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10865",133,7776,"Danny ate the last cupcake","F","F","confirm","Did Amanda confirm that Danny ate the last cupcake?","11","C","No",24,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10866",133,4850,"Frank got a cat","F","F","think","Does Melissa think that Frank got a cat?","12","NonProj","No",25,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10867",133,8586,"Charley speaks Spanish","F","F","pretend","Did Anna pretend that Charley speaks Spanish?","20","NonProj","No",26,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,0
"10868",133,9759,"Sophia got a tattoo","M","M","inform","Did Ben inform Sam that Sophia got a tattoo?","5","C","Yes",27,27,"English","Yes",0,"m","I think that the wording sometimes got confusing or would not usually be used in real life. I think the 1.00 is a fair price.",5.50053333333333,1
"10869",3,12778,"Mia drank 2 cocktails last night","M","M","inform","Did Ray inform Sam that Mia drank 2 cocktails last night?","6","C","Yes",2,32,"english","No",0,"m","",4.45766666666667,1
"10870",3,11268,"Frank got a cat","F","M","demonstrate","Did Melissa demonstrate that Frank got a cat?","12","C","Yes",3,32,"english","No",0,"m","",4.45766666666667,1
"10871",3,17409,"Jayden rented a car","F","M","announce","Did Stephanie announce that Jayden rented a car?","14","C","Yes",4,32,"english","No",0,"m","",4.45766666666667,1
"10872",3,8049,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",5,32,"english","No",0,"m","",4.45766666666667,0
"10873",3,13585,"Emily bought a car yesterday","M","M","think","Does Brian think that Emily bought a car yesterday?","8","NonProj","No",6,32,"english","No",0,"m","",4.45766666666667,0
"10874",3,8847,"Isabella ate a steak on Sunday","M","F","prove","Did Kevin prove that Isabella ate a steak on Sunday?","7","C","No",7,32,"english","No",0,"m","",4.45766666666667,0
"10875",3,5792,"Olivia sleeps until noon","M","F","establish","Did Jerry establish that Olivia sleeps until noon?","4","NonProj","Yes",8,32,"english","No",0,"m","",4.45766666666667,1
"10876",3,44393,"Charley speaks Spanish","F","F","confirm","Did Anna confirm that Charley speaks Spanish?","20","C","No",9,32,"english","No",0,"m","",4.45766666666667,0
"10877",3,4180,"Julian dances salsa","F","F","acknowledge","Did Kathleen acknowledge that Julian dances salsa?","18","C","Yes",10,32,"english","No",0,"m","",4.45766666666667,1
"10878",3,7382,"Sophia got a tattoo","M","M","pretend","Did Ben pretend that Sophia got a tattoo?","5","NonProj","No",11,32,"english","No",0,"m","",4.45766666666667,0
"10879",3,3876,"Jackson ran 10 miles","F","M","be_right","Is Laura right that Jackson ran 10 miles?","13","C","No",12,32,"english","No",0,"m","",4.45766666666667,0
"10880",3,7747,"Madison had a baby",NA,"M","MC","Did Madison have a baby?","control5","control","No",13,32,"english","No",0,"m","",4.45766666666667,0
"10881",3,7864,"Josie went on vacation to France","M","F","say","Did Scott say that Josie went on vacation to France?","2","C","No",14,32,"english","No",0,"m","",4.45766666666667,0
"10882",3,3058,"Todd played football in high school",NA,"F","MC","Did Todd play football in high school?","control3","control","No",15,32,"english","No",0,"m","",4.45766666666667,0
"10883",3,3558,"Hendrick&quotechars car was expensive",NA,"M","MC","Was Hendrick&quotechars car expensive?","control6","control","No",16,32,"english","No",0,"m","",4.45766666666667,0
"10884",3,3657,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",17,32,"english","No",0,"m","",4.45766666666667,0
"10885",3,5793,"Owen shoveled snow last winter","F","F","reveal","Did Cynthia reveal that Owen shoveled snow last winter?","17","NonProj","No",18,32,"english","No",0,"m","",4.45766666666667,0
"10886",3,5908,"Josh learned to ride a bike yesterday","F","F","discover","Did Sharon discover that Josh learned to ride a bike yesterday?","16","NonProj","Yes",19,32,"english","No",0,"m","",4.45766666666667,1
"10887",3,5473,"Danny ate the last cupcake","F","F","confess","Did Amanda confess that Danny ate the last cupcake?","11","C","Yes",20,32,"english","No",0,"m","",4.45766666666667,1
"10888",3,5437,"Emma studied on Saturday morning","M","M","see","Did Justin see that Emma studied on Saturday morning?","3","NonProj","Yes",21,32,"english","No",0,"m","",4.45766666666667,1
"10889",3,5473,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",22,32,"english","No",0,"m","",4.45766666666667,0
"10890",3,4379,"Grace visited her sister","M","F","hear","Did Andrew hear that Grace visited her sister?","9","C","Yes",23,32,"english","No",0,"m","",4.45766666666667,1
"10891",3,5202,"Zoe calculated the tip","M","F","be_annoyed","Is Tim annoyed that Zoe calculated the tip?","10","NonProj","Yes",24,32,"english","No",0,"m","",4.45766666666667,1
"10892",3,7098,"Tony had a drink last night","F","F","suggest","Did Rebecca suggest that Tony had a drink last night?","15","C","No",25,32,"english","No",0,"m","",4.45766666666667,0
"10893",3,5877,"Mary is pregnant","M","M","know","Does Patrick know that Mary is pregnant?","1","NonProj","Yes",26,32,"english","No",0,"m","",4.45766666666667,1
"10894",3,6709,"Jon walks to work","F","M","admit","Did Ruth admit that Jon walks to work?","19","C","Yes",27,32,"english","No",0,"m","",4.45766666666667,1
"10895",256,6723,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",2,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10896",256,7043,"Jayden rented a car","F","M","say","Did Stephanie say that Jayden rented a car?","14","C","No",3,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10897",256,11241,"Sophia got a tattoo","M","F","discover","Did Ben discover that Sophia got a tattoo?","5","NonProj","Yes",4,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10898",256,7789,"Jon walks to work","F","F","acknowledge","Did Ruth acknowledge that Jon walks to work?","19","C","Yes",5,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10899",256,13388,"Grace visited her sister","M","M","confess","Did Andrew confess that Grace visited her sister?","9","C","No",6,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10900",256,8273,"Tony had a drink last night","F","F","know","Does Rebecca know that Tony had a drink last night?","15","NonProj","Yes",7,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10901",256,12207,"Emily bought a car yesterday","M","F","pretend","Did Brian pretend that Emily bought a car yesterday?","8","NonProj","No",8,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10902",256,4454,"Madison had a baby",NA,"F","MC","Did Madison have a baby?","control5","control","No",9,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10903",256,8417,"Vanessa is good at math",NA,"M","MC","Is Vanessa good at math?","control4","control","No",10,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10904",256,9726,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",11,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10905",256,5506,"Frank got a cat","F","F","see","Did Melissa see that Frank got a cat?","12","NonProj","Yes",12,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10906",256,15610,"Josh learned to ride a bike yesterday","F","F","reveal","Did Sharon reveal that Josh learned to ride a bike yesterday?","16","NonProj","Yes",13,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10907",256,8602,"Mia drank 2 cocktails last night","M","F","hear","Did Ray hear that Mia drank 2 cocktails last night?","6","C","Yes",14,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10908",256,5211,"Jackson ran 10 miles","F","F","suggest","Did Laura suggest that Jackson ran 10 miles?","13","C","No",15,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10909",256,9450,"Owen shoveled snow last winter","F","F","announce","Did Cynthia announce that Owen shoveled snow last winter?","17","C","No",16,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10910",256,4810,"Josie went on vacation to France","M","M","confirm","Did Scott confirm that Josie went on vacation to France?","2","C","No",17,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10911",256,7819,"Mary is pregnant","M","F","demonstrate","Did Patrick demonstrate that Mary is pregnant?","1","C","No",18,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10912",256,11641,"Charley speaks Spanish","F","M","admit","Did Anna admit that Charley speaks Spanish?","20","C","Yes",19,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10913",256,6818,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",20,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10914",256,4751,"Todd played football in high school",NA,"F","MC","Did Todd play football in high school?","control3","control","No",21,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10915",256,6381,"Emma studied on Saturday morning","M","M","be_annoyed","Is Justin annoyed that Emma studied on Saturday morning?","3","NonProj","Yes",22,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10916",256,8954,"Julian dances salsa","F","F","inform","Did Kathleen inform Sam that Julian dances salsa?","18","C","Yes",23,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,1
"10917",256,6022,"Isabella ate a steak on Sunday","M","F","prove","Did Kevin prove that Isabella ate a steak on Sunday?","7","C","No",24,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10918",256,6070,"Olivia sleeps until noon","M","M","think","Does Jerry think that Olivia sleeps until noon?","4","NonProj","No",25,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10919",256,7444,"Danny ate the last cupcake","F","M","establish","Did Amanda establish that Danny ate the last cupcake?","11","NonProj","No",26,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10920",256,5687,"Zoe calculated the tip","M","F","be_right","Is Tim right that Zoe calculated the tip?","10","C","No",27,45,"English","Yes",0,"f","50 cents or more would be fair.",4.789,0
"10921",125,9117,"Owen shoveled snow last winter","F","M","acknowledge","Did Cynthia acknowledge that Owen shoveled snow last winter?","17","C","Yes",2,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10922",125,4694,"Emma studied on Saturday morning","M","M","discover","Did Justin discover that Emma studied on Saturday morning?","3","NonProj","Yes",3,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10923",125,4914,"Jon walks to work","F","M","announce","Did Ruth announce that Jon walks to work?","19","C","Yes",4,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10924",125,5650,"Emily bought a car yesterday","M","F","demonstrate","Did Brian demonstrate that Emily bought a car yesterday?","8","C","No",5,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10925",125,3689,"Zack is coming to the meeting tomorrow",NA,"M","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",6,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10926",125,4252,"Jayden rented a car","F","M","suggest","Did Stephanie suggest that Jayden rented a car?","14","C","No",7,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10927",125,6748,"Danny ate the last cupcake","F","F","reveal","Did Amanda reveal that Danny ate the last cupcake?","11","NonProj","No",8,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10928",125,4753,"Grace visited her sister","M","F","prove","Did Andrew prove that Grace visited her sister?","9","C","No",9,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10929",125,3640,"Madison had a baby",NA,"M","MC","Did Madison have a baby?","control5","control","No",10,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10930",125,2774,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",11,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10931",125,5185,"Isabella ate a steak on Sunday","M","M","confess","Did Kevin confess that Isabella ate a steak on Sunday?","7","C","Yes",12,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10932",125,6089,"Frank got a cat","F","F","think","Does Melissa think that Frank got a cat?","12","NonProj","No",13,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10933",125,5821,"Jackson ran 10 miles","F","M","pretend","Did Laura pretend that Jackson ran 10 miles?","13","NonProj","No",14,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10934",125,7033,"Josh learned to ride a bike yesterday","F","F","see","Did Sharon see that Josh learned to ride a bike yesterday?","16","NonProj","Yes",15,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10935",125,3026,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",16,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10936",125,4295,"Julian dances salsa","F","F","be_right","Is Kathleen right that Julian dances salsa?","18","C","No",17,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10937",125,2461,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",18,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10938",125,3294,"Mia drank 2 cocktails last night","M","M","hear","Did Ray hear that Mia drank 2 cocktails last night?","6","C","Yes",19,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10939",125,2513,"Vanessa is good at math",NA,"M","MC","Is Vanessa good at math?","control4","control","No",20,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10940",125,5051,"Tony had a drink last night","F","F","inform","Did Rebecca inform Sam that Tony had a drink last night?","15","C","Yes",21,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10941",125,4590,"Mary is pregnant","M","F","admit","Did Patrick admit that Mary is pregnant?","1","C","No",22,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10942",125,3427,"Josie went on vacation to France","M","F","say","Did Scott say that Josie went on vacation to France?","2","C","No",23,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10943",125,2790,"Sophia got a tattoo","M","F","know","Does Ben know that Sophia got a tattoo?","5","NonProj","Yes",24,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10944",125,8002,"Charley speaks Spanish","F","M","confirm","Did Anna confirm that Charley speaks Spanish?","20","C","No",25,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10945",125,3424,"Zoe calculated the tip","M","M","be_annoyed","Is Tim annoyed that Zoe calculated the tip?","10","NonProj","Yes",26,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,1
"10946",125,3559,"Olivia sleeps until noon","M","F","establish","Did Jerry establish that Olivia sleeps until noon?","4","NonProj","No",27,39,"English","Yes",0,"f","No comments. This is a fair price.",3.07671666666667,0
"10947",388,6492,"Grace visited her sister","M","M","pretend","Did Andrew pretend that Grace visited her sister?","9","NonProj","No",2,34,"English ","Yes",0,"f","",4.15615,0
"10948",388,4711,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",3,34,"English ","Yes",0,"f","",4.15615,0
"10949",388,3463,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",4,34,"English ","Yes",0,"f","",4.15615,0
"10950",388,14455,"Isabella ate a steak on Sunday","M","F","prove","Did Kevin prove that Isabella ate a steak on Sunday?","7","C","No",5,34,"English ","Yes",0,"f","",4.15615,0
"10951",388,4683,"Julian dances salsa","F","F","see","Did Kathleen see that Julian dances salsa?","18","NonProj","No",6,34,"English ","Yes",0,"f","",4.15615,0
"10952",388,3314,"Madison had a baby",NA,"M","MC","Did Madison have a baby?","control5","control","No",7,34,"English ","Yes",0,"f","",4.15615,0
"10953",388,16100,"Emma studied on Saturday morning","M","F","think","Does Justin think that Emma studied on Saturday morning?","3","NonProj","No",8,34,"English ","Yes",0,"f","",4.15615,0
"10954",388,3802,"Zack is coming to the meeting tomorrow",NA,"M","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",9,34,"English ","Yes",0,"f","",4.15615,0
"10955",388,9135,"Tony had a drink last night","F","F","reveal","Did Rebecca reveal that Tony had a drink last night?","15","NonProj","No",10,34,"English ","Yes",0,"f","",4.15615,0
"10956",388,8947,"Charley speaks Spanish","F","M","confess","Did Anna confess that Charley speaks Spanish?","20","C","Yes",11,34,"English ","Yes",0,"f","",4.15615,1
"10957",388,5885,"Owen shoveled snow last winter","F","M","know","Does Cynthia know that Owen shoveled snow last winter?","17","NonProj","Yes",12,34,"English ","Yes",0,"f","",4.15615,1
"10958",388,3830,"Todd played football in high school",NA,"M","MC","Did Todd play football in high school?","control3","control","No",13,34,"English ","Yes",0,"f","",4.15615,0
"10959",388,7333,"Jon walks to work","F","M","demonstrate","Did Ruth demonstrate that Jon walks to work?","19","C","No",14,34,"English ","Yes",0,"f","",4.15615,0
"10960",388,3682,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",15,34,"English ","Yes",0,"f","",4.15615,0
"10961",388,27558,"Danny ate the last cupcake","F","F","suggest","Did Amanda suggest that Danny ate the last cupcake?","11","C","No",16,34,"English ","Yes",0,"f","",4.15615,0
"10962",388,6927,"Josie went on vacation to France","M","F","confirm","Did Scott confirm that Josie went on vacation to France?","2","C","No",17,34,"English ","Yes",0,"f","",4.15615,0
"10963",388,59093,"Emily bought a car yesterday","M","M","discover","Did Brian discover that Emily bought a car yesterday?","8","NonProj","Yes",18,34,"English ","Yes",0,"f","",4.15615,1
"10964",388,4042,"Frank got a cat","F","F","establish","Did Melissa establish that Frank got a cat?","12","NonProj","No",19,34,"English ","Yes",0,"f","",4.15615,0
"10965",388,2969,"Josh learned to ride a bike yesterday","F","M","be_annoyed","Is Sharon annoyed that Josh learned to ride a bike yesterday?","16","NonProj","Yes",20,34,"English ","Yes",0,"f","",4.15615,1
"10966",388,4017,"Mary is pregnant","M","F","hear","Did Patrick hear that Mary is pregnant?","1","C","Yes",21,34,"English ","Yes",0,"f","",4.15615,1
"10967",388,4802,"Zoe calculated the tip","M","F","say","Did Tim say that Zoe calculated the tip?","10","C","No",22,34,"English ","Yes",0,"f","",4.15615,0
"10968",388,6699,"Mia drank 2 cocktails last night","M","F","announce","Did Ray announce that Mia drank 2 cocktails last night?","6","C","Yes",23,34,"English ","Yes",0,"f","",4.15615,1
"10969",388,4499,"Sophia got a tattoo","M","M","acknowledge","Did Ben acknowledge that Sophia got a tattoo?","5","C","Yes",24,34,"English ","Yes",0,"f","",4.15615,1
"10970",388,3567,"Jayden rented a car","F","F","inform","Did Stephanie inform Sam that Jayden rented a car?","14","C","Yes",25,34,"English ","Yes",0,"f","",4.15615,1
"10971",388,2734,"Olivia sleeps until noon","M","M","admit","Did Jerry admit that Olivia sleeps until noon?","4","C","Yes",26,34,"English ","Yes",0,"f","",4.15615,1
"10972",388,4000,"Jackson ran 10 miles","F","M","be_right","Is Laura right that Jackson ran 10 miles?","13","C","No",27,34,"English ","Yes",0,"f","",4.15615,0
"10973",44,32405,"Emily bought a car yesterday","M","F","acknowledge","Did Brian acknowledge that Emily bought a car yesterday?","8","C","Yes",2,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10974",44,20031,"Danny ate the last cupcake","F","M","announce","Did Amanda announce that Danny ate the last cupcake?","11","C","Yes",3,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10975",44,15690,"Tony had a drink last night","F","M","confirm","Did Rebecca confirm that Tony had a drink last night?","15","C","No",4,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10976",44,13730,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",5,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10977",44,12842,"Isabella ate a steak on Sunday","M","F","suggest","Did Kevin suggest that Isabella ate a steak on Sunday?","7","C","No",6,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10978",44,9046,"Mary&quotechars aunt is sick",NA,"F","MC","Is Mary&quotechars aunt sick?","control2","control","No",7,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10979",44,8761,"Hendrick&quotechars car was expensive",NA,"F","MC","Was Hendrick&quotechars car expensive?","control6","control","No",8,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10980",44,16160,"Zoe calculated the tip","M","M","think","Does Tim think that Zoe calculated the tip?","10","NonProj","No",9,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10981",44,15622,"Owen shoveled snow last winter","F","M","be_right","Is Cynthia right that Owen shoveled snow last winter?","17","C","No",10,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10982",44,18267,"Frank got a cat","F","F","admit","Did Melissa admit that Frank got a cat?","12","C","Yes",11,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10983",44,16731,"Sophia got a tattoo","M","M","discover","Did Ben discover that Sophia got a tattoo?","5","NonProj","Yes",12,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10984",44,15575,"Emma studied on Saturday morning","M","M","see","Did Justin see that Emma studied on Saturday morning?","3","NonProj","Yes",13,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10985",44,14240,"Josh learned to ride a bike yesterday","F","F","be_annoyed","Is Sharon annoyed that Josh learned to ride a bike yesterday?","16","NonProj","Yes",14,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10986",44,18771,"Jayden rented a car","F","F","demonstrate","Did Stephanie demonstrate that Jayden rented a car?","14","C","No",15,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10987",44,10958,"Charley speaks Spanish","F","F","say","Did Anna say that Charley speaks Spanish?","20","C","No",16,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10988",44,12518,"Olivia sleeps until noon","M","M","confess","Did Jerry confess that Olivia sleeps until noon?","4","C","No",17,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10989",44,9447,"Mary is pregnant","M","F","pretend","Did Patrick pretend that Mary is pregnant?","1","NonProj","No",18,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10990",44,10600,"Zack is coming to the meeting tomorrow",NA,"F","MC","Is Zack coming to the meeting tomorrow?","control1","control","No",19,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10991",44,9072,"Julian dances salsa","F","F","establish","Did Kathleen establish that Julian dances salsa?","18","NonProj","No",20,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10992",44,8251,"Mia drank 2 cocktails last night","M","M","prove","Did Ray prove that Mia drank 2 cocktails last night?","6","C","No",21,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10993",44,9629,"Jackson ran 10 miles","F","F","reveal","Did Laura reveal that Jackson ran 10 miles?","13","NonProj","No",22,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10994",44,18004,"Josie went on vacation to France","M","F","inform","Did Scott inform Sam that Josie went on vacation to France?","2","C","Yes",23,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10995",44,13198,"Todd played football in high school",NA,"F","MC","Did Todd play football in high school?","control3","control","No",24,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10996",44,17014,"Grace visited her sister","M","F","hear","Did Andrew hear that Grace visited her sister?","9","C","Yes",25,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10997",44,5353,"Madison had a baby",NA,"M","MC","Did Madison have a baby?","control5","control","No",26,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,0
"10998",44,10974,"Jon walks to work","F","F","know","Does Ruth know that Jon walks to work?","19","NonProj","Yes",27,38,"English","Yes",0,"m","Reward is fair for the amount of work. Thank you",8.49603333333333,1
"10999",473,14562,"Tony had a drink last night","F","F","reveal","Did Rebecca reveal that Tony had a drink last night?","15","NonProj","Yes",2,38,"English","Yes",0,"f","I think a little more time should be given. The compensation is fair. This was a fun task. I did my best. Thank you. Have a nice day. ",26.3899333333333,1
"11000",473,575867,"Julian dances salsa","F","F","confess","Did Kathleen confess that Julian dances salsa?","18","C","No",3,38,"English","Yes",0,"f","I think a little more time should be given. The compensation is fair. This was a fun task. I did my best. Thank you. Have a nice day. ",26.3899333333333,0
"11001",473,8343,"Todd played football in high school",NA,"F","MC","Did Todd play football in high school?","control3","control","No",4,38,"English","Yes",0,"f","I think a little more time should be given. The compensation is fair. This was a fun task. I did my best. Thank you. Have a nice day. ",26.3899333333333,0
"11002",473,5245,"Vanessa is good at math",NA,"F","MC","Is Vanessa good at math?","control4","control","No",5,38,"English","Yes",0,"f","I think a little more time should be given. The compensation is fair. This was a fun task. I did my best. Thank you. Have a nice day. ",26.3899333333333,0
