"","workerid","rt","subjectGender","speakerGender","content","verb","fact","fact_type","contentNr","trigger_class","response","slide_number_in_experiment","age","language","assess","american","gender","comments","Answer.time_in_minutes","assignmentid"
"6177",237,7453,"M","M","Mia drank 2 cocktails last night","discover","Mia is a nun","factL","6","NonProj",0.95,16,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6178",237,4110,"M","F","Mary is pregnant","inform_Sam","Mary is taking a prenatal yoga class","factH","1","C",0.94,17,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6179",237,3285,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.19,18,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6180",237,3980,"M","F","Sophia got a tattoo","confess","Sophia is a high end fashion model","factL","5","C",0.92,19,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6181",237,3613,"F","M","Frank got a cat","admit","Frank has always wanted a pet","factH","12","C",0.9,20,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6182",237,4024,"M","F","Emily bought a car yesterday","be_right_that","Emily has been saving for a year","factH","8","C",0.2,21,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6183",237,4274,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.19,22,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6184",237,3766,"F","F","Owen shoveled snow last winter","announce","Owen lives in New Orleans","factL","17","C",0.83,23,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6185",237,3223,"M","M","Grace visited her sister","know","Grace loves her sister","factH","9","NonProj",0.93,24,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6186",237,3210,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.17,25,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6187",237,4091,"F","F","Josh learned to ride a bike yesterday","see","Josh is a 75-year old man","factL","16","NonProj",0.77,26,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6188",237,7905,"F","M","Jon walks to work","pretend","Jon lives 10 miles away from work","factL","19","NonProj",0.44,27,35,"English","Yes","m","f","",3.78791666666667,"3TDXMTX3CBV0CZOUUAZW7T04RY2I6K"
"6189",238,15917,NA,"M","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.1,2,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6190",238,18767,"F","M","Jon walks to work","prove","Jon lives 2 blocks away from work","factH","19","C",0.63,3,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6191",238,7744,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.08,4,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6192",238,14280,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.84,5,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6193",238,13008,"M","M","Isabella ate a steak on Sunday","inform_Sam","Isabella is a vegetarian","factL","7","C",0.99,6,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6194",238,9423,"M","F","Sophia got a tattoo","acknowledge","Sophia is a hipster","factH","5","C",0.97,7,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6195",238,7329,NA,"M","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.17,8,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6196",238,8415,"F","F","Frank got a cat","think","Frank is allergic to cats","factL","12","NonProj",0.98,9,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6197",238,9568,NA,"M","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.09,10,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6198",238,14096,"M","F","Josie went on vacation to France","admit","Josie loves France","factH","2","C",0.9,11,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6199",238,8024,"F","M","Charley speaks Spanish","announce","Charley lives in Mexico","factH","20","C",0.95,12,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6200",238,11592,"F","F","Owen shoveled snow last winter","hear","Owen lives in New Orleans","factL","17","C",0.94,13,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6201",238,10552,"M","F","Emily bought a car yesterday","demonstrate","Emily never has any money","factL","8","C",0.83,14,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6202",238,6328,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.07,15,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6203",238,7376,"F","F","Jackson ran 10 miles","know","Jackson is obese","factL","13","NonProj",0.94,16,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6204",238,13520,"F","M","Danny ate the last cupcake","say","Danny is a diabetic","factL","11","C",0.31,17,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6205",238,7904,"M","F","Mia drank 2 cocktails last night","annoyed","Mia is a college student","factH","6","NonProj",0.82,18,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6206",238,13368,"M","M","Zoe calculated the tip","pretend","Zoe is 5 years old","factL","10","NonProj",0.21,19,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6207",238,13288,"M","M","Mary is pregnant","establish","Mary is taking a prenatal yoga class","factH","1","NonProj",0.4,20,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6208",238,8240,"F","M","Julian dances salsa","discover","Julian is Cuban","factH","18","NonProj",0.85,21,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6209",238,17720,"M","F","Grace visited her sister","suggest","Grace loves her sister","factH","9","C",0.36,22,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6210",238,10440,"M","F","Olivia sleeps until noon","be_right_that","Olivia has two small children","factL","4","C",0.32,23,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6211",238,9200,"F","F","Jayden rented a car","see","Jayden&quotechars car is in the shop","factH","14","NonProj",0.75,24,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6212",238,8695,"F","M","Tony had a drink last night","confirm","Tony really likes to party with his friends","factH","15","C",0.36,25,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6213",238,9888,"M","M","Emma studied on Saturday morning","confess","Emma is in first grade","factL","3","C",0.75,26,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6214",238,10992,"F","F","Josh learned to ride a bike yesterday","reveal","Josh is a 75-year old man","factL","16","NonProj",0.73,27,29,"english","Yes","m","m","",5.80476666666667,"3DOCMVPBTNF0XL5DQ7Y5ECI78NMNNG"
"6215",239,14021,"M","M","Mia drank 2 cocktails last night","say","Mia is a nun","factL","6","C",0.03,2,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6216",239,9934,"F","F","Jayden rented a car","be_right_that","Jayden doesn&quotechart have a driver&quotechars license","factL","14","C",0.02,3,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6217",239,6295,"F","M","Owen shoveled snow last winter","confirm","Owen lives in Chicago","factH","17","C",0.97,4,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6218",239,8208,"F","F","Frank got a cat","know","Frank has always wanted a pet","factH","12","NonProj",0.98,5,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6219",239,8015,"F","F","Jackson ran 10 miles","confess","Jackson is obese","factL","13","C",0.24,6,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6220",239,7876,"M","M","Olivia sleeps until noon","announce","Olivia has two small children","factL","4","C",0.01,7,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6221",239,6351,"F","F","Charley speaks Spanish","pretend","Charley lives in Mexico","factH","20","NonProj",1,8,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6222",239,6381,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.76,9,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6223",239,6443,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.88,10,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6224",239,9423,"M","F","Isabella ate a steak on Sunday","inform_Sam","Isabella is from Argentina","factH","7","C",0.11,11,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6225",239,8488,"F","M","Josh learned to ride a bike yesterday","think","Josh is a 5-year old boy","factH","16","NonProj",0.67,12,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6226",239,7043,"M","M","Mary is pregnant","reveal","Mary is taking a prenatal yoga class","factH","1","NonProj",0.98,13,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6227",239,6947,"M","M","Grace visited her sister","hear","Grace loves her sister","factH","9","C",0.93,14,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6228",239,5931,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.19,15,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6229",239,7395,"M","M","Josie went on vacation to France","discover","Josie doesn&quotechart have a passport","factL","2","NonProj",0.03,16,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6230",239,7229,"M","F","Sophia got a tattoo","establish","Sophia is a high end fashion model","factL","5","NonProj",0.08,17,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6231",239,6469,"M","F","Emily bought a car yesterday","acknowledge","Emily has been saving for a year","factH","8","C",0.97,18,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6232",239,7160,NA,"M","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.15,19,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6233",239,8223,"M","F","Emma studied on Saturday morning","admit","Emma is in first grade","factL","3","C",0.4,20,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6234",239,8423,"M","M","Zoe calculated the tip","see","Zoe is 5 years old","factL","10","NonProj",0,21,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6235",239,7156,"F","F","Tony had a drink last night","demonstrate","Tony really likes to party with his friends","factH","15","C",0.99,22,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6236",239,6422,"F","F","Julian dances salsa","prove","Julian is German","factL","18","C",0.04,23,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6237",239,6865,"F","F","Danny ate the last cupcake","suggest","Danny is a diabetic","factL","11","C",0.15,24,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6238",239,5231,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.97,25,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6239",239,5859,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.14,26,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6240",239,8881,"F","F","Jon walks to work","annoyed","Jon lives 2 blocks away from work","factH","19","NonProj",0.92,27,34,"English","Yes","m","f","Easy survey. ",5.41665,"39ASUFLU6X81F964ZEIVMRFWW9VXEL"
"6241",240,11965,NA,"F","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0,2,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6242",240,12633,"M","M","Sophia got a tattoo","suggest","Sophia is a high end fashion model","factL","5","C",0.1,3,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6243",240,9225,NA,"M","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.73,4,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6244",240,12977,"M","M","Olivia sleeps until noon","announce","Olivia has two small children","factL","4","C",0.04,5,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6245",240,15875,"F","F","Julian dances salsa","see","Julian is German","factL","18","NonProj",0.84,6,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6246",240,15599,"M","F","Josie went on vacation to France","say","Josie doesn&quotechart have a passport","factL","2","C",0.03,7,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6247",240,16539,"M","F","Mary is pregnant","know","Mary is taking a prenatal yoga class","factH","1","NonProj",0.89,8,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6248",240,12999,"F","M","Danny ate the last cupcake","discover","Danny loves cake","factH","11","NonProj",0.76,9,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6249",240,10349,"M","F","Mia drank 2 cocktails last night","hear","Mia is a college student","factH","6","C",0.27,10,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6250",240,12155,"F","F","Frank got a cat","think","Frank has always wanted a pet","factH","12","NonProj",0.85,11,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6251",240,17716,NA,"M","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0.04,12,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6252",240,17428,"F","M","Tony had a drink last night","acknowledge","Tony really likes to party with his friends","factH","15","C",0.77,13,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6253",240,14248,"F","M","Charley speaks Spanish","inform_Sam","Charley lives in Mexico","factH","20","C",0.6,14,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6254",240,10591,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.3,15,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6255",240,10679,"M","F","Emily bought a car yesterday","admit","Emily has been saving for a year","factH","8","C",0.76,16,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6256",240,8681,"F","F","Jackson ran 10 miles","confess","Jackson is obese","factL","13","C",0.04,17,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6257",240,7692,"M","F","Grace visited her sister","reveal","Grace hates her sister","factL","9","NonProj",0.07,18,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6258",240,10141,"F","M","Josh learned to ride a bike yesterday","demonstrate","Josh is a 75-year old man","factL","16","C",0.01,19,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6259",240,8530,"F","M","Jayden rented a car","establish","Jayden&quotechars car is in the shop","factH","14","NonProj",0.95,20,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6260",240,10367,"M","F","Isabella ate a steak on Sunday","annoyed","Isabella is a vegetarian","factL","7","NonProj",0.01,21,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6261",240,6492,NA,"M","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.85,22,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6262",240,13781,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.06,23,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6263",240,10999,"M","F","Zoe calculated the tip","be_right_that","Zoe is 5 years old","factL","10","C",0.01,24,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6264",240,6029,"F","M","Jon walks to work","prove","Jon lives 2 blocks away from work","factH","19","C",0.91,25,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6265",240,9594,"F","M","Owen shoveled snow last winter","pretend","Owen lives in New Orleans","factL","17","NonProj",0,26,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6266",240,9289,"M","M","Emma studied on Saturday morning","confirm","Emma is in law school","factH","3","C",0.88,27,33,"English","Yes","m","m","",6.19133333333333,"3FIJLY1B6U5OCE498YSKAWET6B1PF7"
"6267",241,23221,"F","M","Jon walks to work","hear","Jon lives 10 miles away from work","factL","19","C",0.06,2,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6268",241,12376,"F","M","Danny ate the last cupcake","inform_Sam","Danny loves cake","factH","11","C",0.77,3,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6269",241,16258,"M","M","Mia drank 2 cocktails last night","say","Mia is a nun","factL","6","C",0.01,4,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6270",241,8395,NA,"M","Vanessa is good at math","control","Vanessa won a prize at school",NA,"control4","control",0.5,5,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6271",241,11265,"M","F","Sophia got a tattoo","acknowledge","Sophia is a high end fashion model","factL","5","C",1,6,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6272",241,21860,"M","F","Josie went on vacation to France","confess","Josie doesn&quotechart have a passport","factL","2","C",0.19,7,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6273",241,11053,NA,"F","Hendrick&quotechars car was expensive","control","Hendrick just bought a car",NA,"control6","control",0.02,8,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6274",241,19682,"F","F","Owen shoveled snow last winter","confirm","Owen lives in Chicago","factH","17","C",0.7,9,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6275",241,10827,"M","M","Zoe calculated the tip","see","Zoe is 5 years old","factL","10","NonProj",0.51,10,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6276",241,13837,"M","F","Grace visited her sister","know","Grace loves her sister","factH","9","NonProj",0.93,11,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6277",241,15711,"F","F","Josh learned to ride a bike yesterday","establish","Josh is a 75-year old man","factL","16","NonProj",0.5,12,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6278",241,11335,"F","F","Jackson ran 10 miles","suggest","Jackson is obese","factL","13","C",0.02,13,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6279",241,11502,NA,"F","Mary&quotechars aunt is sick","control","Mary visited her aunt on Sunday",NA,"control2","control",0.01,14,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6280",241,11109,"M","F","Mary is pregnant","announce","Mary is taking a prenatal yoga class","factH","1","C",0.89,15,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6281",241,8679,"M","F","Emma studied on Saturday morning","be_right_that","Emma is in first grade","factL","3","C",0.02,16,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6282",241,11068,"F","F","Charley speaks Spanish","discover","Charley lives in Mexico","factH","20","NonProj",0.68,17,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6283",241,7960,"F","F","Tony had a drink last night","demonstrate","Tony really likes to party with his friends","factH","15","C",0.82,18,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6284",241,12649,"F","M","Julian dances salsa","reveal","Julian is German","factL","18","NonProj",0.73,19,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6285",241,9749,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.02,20,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6286",241,13897,"M","F","Emily bought a car yesterday","prove","Emily has been saving for a year","factH","8","C",0.02,21,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6287",241,18841,NA,"M","Madison had a baby","control","Trish sent Madison a card",NA,"control5","control",0,22,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6288",241,11508,"F","F","Jayden rented a car","think","Jayden doesn&quotechart have a driver&quotechars license","factL","14","NonProj",0.03,23,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6289",241,6507,NA,"F","Todd played football in high school","control","Todd goes to the gym 3 times a week",NA,"control3","control",0.01,24,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6290",241,11994,"M","M","Olivia sleeps until noon","admit","Olivia works the third shift","factH","4","C",0.48,25,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6291",241,14527,"M","M","Isabella ate a steak on Sunday","pretend","Isabella is from Argentina","factH","7","NonProj",0.18,26,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6292",241,10394,"F","M","Frank got a cat","annoyed","Frank has always wanted a pet","factH","12","NonProj",0.98,27,58,"English","No","m","f",".85 is fair. Fun survey.",6.46216666666667,"36U2A8VAG10T1EOO0WF030ZAICLKYY"
"6293",242,18939,"F","M","Jayden rented a car","announce","Jayden doesn&quotechart have a driver&quotechars license","factL","14","C",0.02,2,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6294",242,10793,"M","F","Josie went on vacation to France","prove","Josie doesn&quotechart have a passport","factL","2","C",0.01,3,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6295",242,12202,"F","M","Charley speaks Spanish","confess","Charley lives in Korea","factL","20","C",1,4,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6296",242,13053,"M","F","Olivia sleeps until noon","reveal","Olivia works the third shift","factH","4","NonProj",1,5,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6297",242,13830,"M","F","Isabella ate a steak on Sunday","know","Isabella is from Argentina","factH","7","NonProj",0.99,6,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
"6298",242,8123,NA,"F","Zack is coming to the meeting tomorrow","control","Zack is a member of the golf club",NA,"control1","control",0.01,7,43,"English","Yes","m","f","This is somewhat difficult to perform from the written word, because there is no inflection to detect.  $0.85 is a fair price for MTurk.",9.53735,"34PGFRQONOCU1PN63AX0HOEHSFLWJC"
