"","workerid","rt","subjectGender","speakerGender","content","verb","contentNr","trigger_class","response","slide_number_in_experiment","age","language","asses","american","gender","comments","Answer.time_in_minutes"
"7672",273,6755,"F","M","Josh learned to ride a bike yesterday","be_right_that","16","C",1,32,33,"English","Yes",0,"Male","",11.5484
"7673",274,11395,"F","F","Julian dances salsa","discover","18","NonProj",0.91,5,34,"English","Yes",0,"Female","",21.5445333333333
"7674",274,4005,"F","F","Jon walks to work","announce","19","C",0.88,6,34,"English","Yes",0,"Female","",21.5445333333333
"7675",274,9360,"M","F","Mia drank 2 cocktails last night","think","6","NonProj",0.2,7,34,"English","Yes",0,"Female","",21.5445333333333
"7676",274,6015,"M","F","Zoe calculated the tip","prove","10","C",1,8,34,"English","Yes",0,"Female","",21.5445333333333
"7677",274,4576,"F","M","Owen shoveled snow last winter","demonstrate","17","C",0.94,9,34,"English","Yes",0,"Female","",21.5445333333333
"7678",274,6383,"M","F","Sophia got a tattoo","suggest","5","C",0.22,10,34,"English","Yes",0,"Female","",21.5445333333333
"7679",274,60815,"F","F","Jayden rented a car","acknowledge","14","C",0.84,11,34,"English","Yes",0,"Female","",21.5445333333333
"7680",274,5792,"M","M","Emma studied on Saturday morning","see","3","NonProj",0.86,12,34,"English","Yes",0,"Female","",21.5445333333333
"7681",274,6693,"M","F","Josie went on vacation to France","annoyed","2","NonProj",0.97,13,34,"English","Yes",0,"Female","",21.5445333333333
"7682",274,4786,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,14,34,"English","Yes",0,"Female","",21.5445333333333
"7683",274,8488,"M","F","Grace visited her sister","admit","9","C",0.96,15,34,"English","Yes",0,"Female","",21.5445333333333
"7684",274,10197,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,16,34,"English","Yes",0,"Female","",21.5445333333333
"7685",274,5460,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.61,17,34,"English","Yes",0,"Female","",21.5445333333333
"7686",274,3626,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,18,34,"English","Yes",0,"Female","",21.5445333333333
"7687",274,4865,"F","F","Frank got a cat","establish","12","NonProj",0.91,19,34,"English","Yes",0,"Female","",21.5445333333333
"7688",274,5487,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,20,34,"English","Yes",0,"Female","",21.5445333333333
"7689",274,4118,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,21,34,"English","Yes",0,"Female","",21.5445333333333
"7690",274,6071,"F","M","Tony had a drink last night","be_right_that","15","C",1,22,34,"English","Yes",0,"Female","",21.5445333333333
"7691",274,4359,"F","F","Josh learned to ride a bike yesterday","hear","16","C",0.92,23,34,"English","Yes",0,"Female","",21.5445333333333
"7692",274,3065,"M","M","Emily bought a car yesterday","inform_Sam","8","C",0.96,24,34,"English","Yes",0,"Female","",21.5445333333333
"7693",274,3136,"M","M","Mary is pregnant","know","1","NonProj",1,25,34,"English","Yes",0,"Female","",21.5445333333333
"7694",274,27268,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,26,34,"English","Yes",0,"Female","",21.5445333333333
"7695",274,4454,"M","F","Olivia sleeps until noon","confess","4","C",0.94,27,34,"English","Yes",0,"Female","",21.5445333333333
"7696",274,3266,"M","F","Isabella ate a steak on Sunday","confirm","7","C",0.94,28,34,"English","Yes",0,"Female","",21.5445333333333
"7697",274,4673,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,29,34,"English","Yes",0,"Female","",21.5445333333333
"7698",274,2862,"F","M","Jackson ran 10 miles","say","13","C",0.96,30,34,"English","Yes",0,"Female","",21.5445333333333
"7699",274,3363,"F","M","Charley speaks Spanish","reveal","20","NonProj",0.83,31,34,"English","Yes",0,"Female","",21.5445333333333
"7700",274,7315,"F","M","Danny ate the last cupcake","pretend","11","NonProj",0.71,32,34,"English","Yes",0,"Female","",21.5445333333333
"7729",276,7325,"M","M","Mia drank 2 cocktails last night","confirm","6","C",0.99,5,45,"English","Yes",0,"Male","All was good",5.1073
"7730",276,11259,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.53,6,45,"English","Yes",0,"Male","All was good",5.1073
"7731",276,5918,"F","F","Jon walks to work","prove","19","C",0.75,7,45,"English","Yes",0,"Male","All was good",5.1073
"7732",276,9492,"F","M","Jayden rented a car","see","14","NonProj",1,8,45,"English","Yes",0,"Male","All was good",5.1073
"7733",276,9134,"M","F","Zoe calculated the tip","know","10","NonProj",0.75,9,45,"English","Yes",0,"Male","All was good",5.1073
"7734",276,7774,"F","F","Josh learned to ride a bike yesterday","demonstrate","16","C",0.99,10,45,"English","Yes",0,"Male","All was good",5.1073
"7735",276,7430,"F","F","Owen shoveled snow last winter","think","17","NonProj",0.25,11,45,"English","Yes",0,"Male","All was good",5.1073
"7736",276,5977,"F","M","Frank got a cat","discover","12","NonProj",0.98,12,45,"English","Yes",0,"Male","All was good",5.1073
"7737",276,8448,"M","M","Grace visited her sister","confess","9","C",0.02,13,45,"English","Yes",0,"Male","All was good",5.1073
"7738",276,7324,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.97,14,45,"English","Yes",0,"Male","All was good",5.1073
"7739",276,5203,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0.02,15,45,"English","Yes",0,"Male","All was good",5.1073
"7740",276,10011,"F","F","Julian dances salsa","admit","18","C",0.78,16,45,"English","Yes",0,"Male","All was good",5.1073
"7741",276,7810,"M","F","Emma studied on Saturday morning","announce","3","C",0.16,17,45,"English","Yes",0,"Male","All was good",5.1073
"7742",276,5765,"F","F","Jackson ran 10 miles","suggest","13","C",0.79,18,45,"English","Yes",0,"Male","All was good",5.1073
"7743",276,7555,"M","F","Olivia sleeps until noon","be_right_that","4","C",0.98,19,45,"English","Yes",0,"Male","All was good",5.1073
"7744",276,10878,"M","F","Sophia got a tattoo","reveal","5","NonProj",1,20,45,"English","Yes",0,"Male","All was good",5.1073
"7745",276,5827,"F","M","Charley speaks Spanish","annoyed","20","NonProj",0.51,21,45,"English","Yes",0,"Male","All was good",5.1073
"7746",276,7764,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.99,22,45,"English","Yes",0,"Male","All was good",5.1073
"7747",276,7024,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.02,23,45,"English","Yes",0,"Male","All was good",5.1073
"7748",276,7610,"M","M","Josie went on vacation to France","pretend","2","NonProj",0.54,24,45,"English","Yes",0,"Male","All was good",5.1073
"7749",276,8314,"M","M","Emily bought a car yesterday","hear","8","C",0.77,25,45,"English","Yes",0,"Male","All was good",5.1073
"7750",276,6151,"F","F","Tony had a drink last night","inform_Sam","15","C",0.53,26,45,"English","Yes",0,"Male","All was good",5.1073
"7751",276,5653,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.02,27,45,"English","Yes",0,"Male","All was good",5.1073
"7752",276,5987,"M","M","Isabella ate a steak on Sunday","say","7","C",0.53,28,45,"English","Yes",0,"Male","All was good",5.1073
"7753",276,5276,"M","M","Mary is pregnant","establish","1","NonProj",1,29,45,"English","Yes",0,"Male","All was good",5.1073
"7754",276,6527,"F","M","Danny ate the last cupcake","acknowledge","11","C",0.77,30,45,"English","Yes",0,"Male","All was good",5.1073
"7755",276,5747,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.97,31,45,"English","Yes",0,"Male","All was good",5.1073
"7756",276,5123,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,32,45,"English","Yes",0,"Male","All was good",5.1073
"7757",277,7391,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,5,30,"english","Yes",0,"Male","",14.0221666666667
"7758",277,14547,"M","F","Zoe calculated the tip","discover","10","NonProj",0,6,30,"english","Yes",0,"Male","",14.0221666666667
"7759",277,9392,"F","F","Danny ate the last cupcake","inform_Sam","11","C",0,7,30,"english","Yes",0,"Male","",14.0221666666667
"7760",277,6205,"F","M","Charley speaks Spanish","confirm","20","C",0,8,30,"english","Yes",0,"Male","",14.0221666666667
"7761",277,5274,"M","F","Isabella ate a steak on Sunday","prove","7","C",0,9,30,"english","Yes",0,"Male","",14.0221666666667
"7762",277,5285,"F","M","Jon walks to work","know","19","NonProj",0,10,30,"english","Yes",0,"Male","",14.0221666666667
"7763",277,7476,"F","F","Jayden rented a car","demonstrate","14","C",0,11,30,"english","Yes",0,"Male","",14.0221666666667
"7764",277,6610,"M","M","Emily bought a car yesterday","hear","8","C",0,12,30,"english","Yes",0,"Male","",14.0221666666667
"7765",277,146499,"F","M","Josh learned to ride a bike yesterday","suggest","16","C",0,13,30,"english","Yes",0,"Male","",14.0221666666667
"7766",277,11552,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,14,30,"english","Yes",0,"Male","",14.0221666666667
"7767",277,7924,"M","F","Josie went on vacation to France","admit","2","C",0,15,30,"english","Yes",0,"Male","",14.0221666666667
"7768",277,6338,"M","F","Emma studied on Saturday morning","establish","3","NonProj",0,16,30,"english","Yes",0,"Male","",14.0221666666667
"7769",277,59829,"M","F","Sophia got a tattoo","be_right_that","5","C",1,17,30,"english","Yes",0,"Male","",14.0221666666667
"7770",277,7520,"M","M","Olivia sleeps until noon","annoyed","4","NonProj",0,18,30,"english","Yes",0,"Male","",14.0221666666667
"7771",277,5925,"F","M","Owen shoveled snow last winter","acknowledge","17","C",0,19,30,"english","Yes",0,"Male","",14.0221666666667
"7772",277,146462,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,20,30,"english","Yes",0,"Male","",14.0221666666667
"7773",277,5527,"F","F","Jackson ran 10 miles","reveal","13","NonProj",0,21,30,"english","Yes",0,"Male","",14.0221666666667
"7774",277,5232,"F","F","Tony had a drink last night","announce","15","C",0,22,30,"english","Yes",0,"Male","",14.0221666666667
"7775",277,5552,"M","F","Mia drank 2 cocktails last night","confess","6","C",0,23,30,"english","Yes",0,"Male","",14.0221666666667
"7776",277,4214,"M","M","Grace visited her sister","see","9","NonProj",0,24,30,"english","Yes",0,"Male","",14.0221666666667
"7777",277,6497,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,25,30,"english","Yes",0,"Male","",14.0221666666667
"7778",277,5776,"F","F","Julian dances salsa","pretend","18","NonProj",0,26,30,"english","Yes",0,"Male","",14.0221666666667
"7779",277,5985,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,27,30,"english","Yes",0,"Male","",14.0221666666667
"7780",277,9093,NA,"M","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,28,30,"english","Yes",0,"Male","",14.0221666666667
"7781",277,11113,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,29,30,"english","Yes",0,"Male","",14.0221666666667
"7782",277,8771,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,30,30,"english","Yes",0,"Male","",14.0221666666667
"7783",277,5922,"M","F","Mary is pregnant","say","1","C",0,31,30,"english","Yes",0,"Male","",14.0221666666667
"7784",277,5992,"F","M","Frank got a cat","think","12","NonProj",0,32,30,"english","Yes",0,"Male","",14.0221666666667
"7785",278,4051,NA,"M","Frederick is both smarter and taller than I am","control_good","control_good3","control",0.04,5,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7786",278,11361,"F","F","Danny ate the last cupcake","demonstrate","11","C",0.1,6,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7787",278,7594,"F","M","Josh learned to ride a bike yesterday","reveal","16","NonProj",0.88,7,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7788",278,9011,"F","F","Tony had a drink last night","inform_Sam","15","C",0.78,8,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7789",278,7211,"M","F","Mary is pregnant","be_right_that","1","C",0.94,9,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7790",278,33890,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,10,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7791",278,5630,"M","M","Olivia sleeps until noon","say","4","C",0.73,11,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7792",278,3790,"F","F","Frank got a cat","confess","12","C",0.76,12,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7793",278,3638,"M","M","Isabella ate a steak on Sunday","establish","7","NonProj",0.79,13,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7794",278,57197,"M","F","Grace visited her sister","see","9","NonProj",0.83,14,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7795",278,33444,"F","M","Owen shoveled snow last winter","admit","17","C",0.9,15,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7796",278,13939,"M","F","Mia drank 2 cocktails last night","know","6","NonProj",0.87,16,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7797",278,3478,"F","F","Charley speaks Spanish","confirm","20","C",0.89,17,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7798",278,5131,"M","F","Josie went on vacation to France","suggest","2","C",0.33,18,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7799",278,4214,"F","F","Jayden rented a car","pretend","14","NonProj",0.26,19,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7800",278,4679,NA,"M","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.09,20,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7801",278,5183,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.99,21,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7802",278,24881,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",0.95,22,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7803",278,22463,"F","M","Julian dances salsa","announce","18","C",0.73,23,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7804",278,6403,"M","F","Emma studied on Saturday morning","prove","3","C",0.76,24,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7805",278,15385,NA,"M","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,25,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7806",278,4582,"M","F","Sophia got a tattoo","acknowledge","5","C",0.9,26,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7807",278,3688,"F","F","Jackson ran 10 miles","discover","13","NonProj",0.88,27,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7808",278,5667,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",0.86,28,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7809",278,4809,"M","M","Zoe calculated the tip","think","10","NonProj",0.24,29,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7810",278,4332,"M","M","Emily bought a car yesterday","hear","8","C",0.22,30,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7811",278,3365,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.89,31,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7812",278,4197,"F","M","Jon walks to work","annoyed","19","NonProj",0.58,32,31,"english","Yes",0,"Female","definitely fair price for time and engagement. thank you ",6.43281666666667
"7841",280,7684,"M","F","Emma studied on Saturday morning","establish","3","NonProj",0.82,5,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7842",280,9647,"M","F","Emily bought a car yesterday","pretend","8","NonProj",0.96,6,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7843",280,4863,"M","F","Olivia sleeps until noon","suggest","4","C",0.82,7,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7844",280,3382,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,8,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7845",280,5345,"M","F","Zoe calculated the tip","be_right_that","10","C",0.97,9,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7846",280,6085,"M","M","Mary is pregnant","prove","1","C",0.94,10,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7847",280,4303,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,11,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7848",280,5784,"M","M","Mia drank 2 cocktails last night","inform_Sam","6","C",0.96,12,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7849",280,4344,"F","F","Tony had a drink last night","see","15","NonProj",1,13,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7850",280,5823,"F","F","Jayden rented a car","annoyed","14","NonProj",0.93,14,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7851",280,3983,"F","F","Jon walks to work","discover","19","NonProj",1,15,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7852",280,5465,"F","F","Julian dances salsa","reveal","18","NonProj",0.64,16,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7853",280,3804,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0.03,17,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7854",280,4223,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,18,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7855",280,3562,"F","M","Jackson ran 10 miles","think","13","NonProj",0,19,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7856",280,3163,"F","F","Josh learned to ride a bike yesterday","demonstrate","16","C",0.88,20,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7857",280,2961,"M","M","Josie went on vacation to France","say","2","C",0,21,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7858",280,3603,"M","F","Sophia got a tattoo","acknowledge","5","C",0.76,22,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7859",280,4083,"M","M","Grace visited her sister","hear","9","C",0,23,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7860",280,2642,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,24,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7861",280,4864,"F","M","Danny ate the last cupcake","know","11","NonProj",1,25,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7862",280,5063,"F","F","Owen shoveled snow last winter","announce","17","C",0.18,26,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7863",280,5384,"F","M","Frank got a cat","confess","12","C",0.58,27,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7864",280,4542,"M","F","Isabella ate a steak on Sunday","admit","7","C",0.75,28,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7865",280,3582,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,29,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7866",280,6045,"F","F","Charley speaks Spanish","confirm","20","C",0.83,30,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7867",280,4445,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,31,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7868",280,2942,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,32,50,"English","Yes",0,"Male","I had no issues, it was interesting and very well paying, thanks you",19.3606666666667
"7869",281,26209,"M","F","Mary is pregnant","acknowledge","1","C",0.66,5,40,"English","Yes",0,"Male","",6.23873333333333
"7870",281,10209,"F","F","Josh learned to ride a bike yesterday","prove","16","C",0.73,6,40,"English","Yes",0,"Male","",6.23873333333333
"7871",281,9165,"F","F","Jackson ran 10 miles","demonstrate","13","C",0.71,7,40,"English","Yes",0,"Male","",6.23873333333333
"7872",281,11460,"M","F","Emma studied on Saturday morning","see","3","NonProj",0.84,8,40,"English","Yes",0,"Male","",6.23873333333333
"7873",281,8231,NA,"F","Vanessa is really good at math, but I&quotecharm not","control_good","control_good4","control",0,9,40,"English","Yes",0,"Male","",6.23873333333333
"7874",281,9120,"F","F","Frank got a cat","admit","12","C",0.68,10,40,"English","Yes",0,"Male","",6.23873333333333
"7875",281,7424,"F","F","Danny ate the last cupcake","establish","11","NonProj",0.73,11,40,"English","Yes",0,"Male","",6.23873333333333
"7876",281,9265,"M","M","Olivia sleeps until noon","discover","4","NonProj",0.91,12,40,"English","Yes",0,"Male","",6.23873333333333
"7877",281,9368,NA,"M","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",1,13,40,"English","Yes",0,"Male","",6.23873333333333
"7878",281,10750,"M","F","Grace visited her sister","confirm","9","C",0.69,14,40,"English","Yes",0,"Male","",6.23873333333333
"7879",281,8791,NA,"M","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0,15,40,"English","Yes",0,"Male","",6.23873333333333
"7880",281,15800,"F","F","Jayden rented a car","pretend","14","NonProj",0.12,16,40,"English","Yes",0,"Male","",6.23873333333333
"7881",281,7177,"M","F","Emily bought a car yesterday","suggest","8","C",0,17,40,"English","Yes",0,"Male","",6.23873333333333
"7882",281,20565,"F","M","Tony had a drink last night","inform_Sam","15","C",0.3,18,40,"English","Yes",0,"Male","",6.23873333333333
"7883",281,6377,NA,"M","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",1,19,40,"English","Yes",0,"Male","",6.23873333333333
"7884",281,7918,"F","M","Jon walks to work","hear","19","C",0,20,40,"English","Yes",0,"Male","",6.23873333333333
"7885",281,20288,"M","M","Zoe calculated the tip","confess","10","C",0.27,21,40,"English","Yes",0,"Male","",6.23873333333333
"7886",281,7464,"M","F","Sophia got a tattoo","reveal","5","NonProj",0.9,22,40,"English","Yes",0,"Male","",6.23873333333333
"7887",281,7685,"M","F","Isabella ate a steak on Sunday","be_right_that","7","C",1,23,40,"English","Yes",0,"Male","",6.23873333333333
"7888",281,7978,NA,"F","Zack believes that I&quotecharm married, but I&quotecharm actually single","control_good","control_good1","control",0,24,40,"English","Yes",0,"Male","",6.23873333333333
"7889",281,6550,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,25,40,"English","Yes",0,"Male","",6.23873333333333
"7890",281,10522,"F","F","Owen shoveled snow last winter","announce","17","C",0,26,40,"English","Yes",0,"Male","",6.23873333333333
"7891",281,10551,"M","F","Josie went on vacation to France","say","2","C",0,27,40,"English","Yes",0,"Male","",6.23873333333333
"7892",281,7718,NA,"F","Sebastian lives in the USA and has never been to the USA","control_bad","control_bad4","control",1,28,40,"English","Yes",0,"Male","",6.23873333333333
"7893",281,8945,"M","F","Mia drank 2 cocktails last night","annoyed","6","NonProj",0.16,29,40,"English","Yes",0,"Male","",6.23873333333333
"7894",281,14184,"F","M","Charley speaks Spanish","know","20","NonProj",0.84,30,40,"English","Yes",0,"Male","",6.23873333333333
"7895",281,7185,NA,"F","Madison laughed loudly and she didn&quotechart laugh","control_bad","control_bad3","control",1,31,40,"English","Yes",0,"Male","",6.23873333333333
"7896",281,5654,"F","M","Julian dances salsa","think","18","NonProj",0,32,40,"English","Yes",0,"Male","",6.23873333333333
"7897",282,15014,"F","M","Josh learned to ride a bike yesterday","see","16","NonProj",0.96,5,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7898",282,6111,"M","F","Emma studied on Saturday morning","suggest","3","C",0.01,6,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7899",282,12407,NA,"F","Dana has never smoked in her life and she stopped smoking recently","control_bad","control_bad1","control",0.98,7,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7900",282,10472,NA,"F","Tara wants me to cook for her and I&quotecharm a terrific cook","control_good","control_good2","control",0.03,8,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7901",282,7902,"F","M","Jackson ran 10 miles","inform_Sam","13","C",0.97,9,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7902",282,7493,"M","F","Sophia got a tattoo","announce","5","C",0.97,10,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7903",282,6838,"F","F","Danny ate the last cupcake","discover","11","NonProj",0.98,11,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7904",282,15935,"M","M","Olivia sleeps until noon","establish","4","NonProj",0.03,12,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7905",282,12390,NA,"F","Frederick is both smarter and taller than I am","control_good","control_good3","control",0,13,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7906",282,6541,NA,"F","Hendrick&quotechars car is completely red and his car is not red","control_bad","control_bad2","control",0.96,14,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7907",282,6596,"F","M","Frank got a cat","reveal","12","NonProj",0.97,15,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7908",282,9680,"M","F","Zoe calculated the tip","think","10","NonProj",0.01,16,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7909",282,25305,"F","M","Jayden rented a car","be_right_that","14","C",0.98,17,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
"7910",282,9851,"F","M","Jon walks to work","annoyed","19","NonProj",0.97,18,29,"English","Yes",0,"Male","Interesting how the narratives were explaining other peoples contradictory&quotechars. ",9.34418333333333
