"","workerid","rt","prompt","itemType","itemNr","list","item","response","fact","slide_number_in_experiment","gender","american","age","language","comments","Answer.time_in_minutes"
"1478",67,4018,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.05,"Tony has been sober for 20 years.",5,"Female",0,36,"english","price is fair",3.94251666666667
"1479",67,5287,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.5,"Josie loves France.",6,"Female",0,36,"english","price is fair",3.94251666666667
"1480",67,7802,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.42,"Sophia is a high end fashion model.",7,"Female",0,36,"english","price is fair",3.94251666666667
"1481",67,5197,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.21,"Grace hates her sister.",8,"Female",0,36,"english","price is fair",3.94251666666667
"1482",67,10779,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.04,"Isabella is a vegetarian.",9,"Female",0,36,"english","price is fair",3.94251666666667
"1483",67,5824,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.13,"Jackson is obese.",10,"Female",0,36,"english","price is fair",3.94251666666667
"1484",67,6930,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.21,"Danny is a diabetic.",11,"Female",0,36,"english","price is fair",3.94251666666667
"1485",67,9367,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.75,"Olivia works the third shift.",12,"Female",0,36,"english","price is fair",3.94251666666667
"1486",67,5242,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.8,"Zoe is a math major.",13,"Female",0,36,"english","price is fair",3.94251666666667
"1487",67,3338,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.61,"Emily has been saving for a year.",14,"Female",0,36,"english","price is fair",3.94251666666667
"1488",67,3047,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.14,"Owen lives in New Orleans.",15,"Female",0,36,"english","price is fair",3.94251666666667
"1489",67,2864,"How likely is it that Frank got a cat?","H","12",1,"12H",0.67,"Frank has always wanted a pet.",16,"Female",0,36,"english","price is fair",3.94251666666667
"1490",67,4162,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.77,"Julian is Cuban.",17,"Female",0,36,"english","price is fair",3.94251666666667
"1491",67,3815,"How likely is it that Barry lives in Europe?","F","F",1,"F1",1,"Barry lives in Germany.",18,"Female",0,36,"english","price is fair",3.94251666666667
"1492",67,3715,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.08,"Emma is in first grade.",19,"Female",0,36,"english","price is fair",3.94251666666667
"1493",67,4212,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.92,"Charley lives in Mexico.",20,"Female",0,36,"english","price is fair",3.94251666666667
"1494",67,4106,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.13,"Mary is a middle school student.",21,"Female",0,36,"english","price is fair",3.94251666666667
"1495",67,3630,"How likely is it that Jon walks to work?","L","19",1,"19L",0.06,"Jon lives 10 miles away from work.",22,"Female",0,36,"english","price is fair",3.94251666666667
"1496",67,4686,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0,"Tammy is a rabbit.",23,"Female",0,36,"english","price is fair",3.94251666666667
"1497",68,7970,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.03,"Owen lives in New Orleans.",2,"Male",0,21,"English","0.40 fair.",3.2708
"1498",68,5995,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.04,"Jayden&quotechars car is in the shop.",3,"Male",0,21,"English","0.40 fair.",3.2708
"1499",68,6005,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.07,"Isabella is a vegetarian.",4,"Male",0,21,"English","0.40 fair.",3.2708
"1500",68,3989,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.09,"Danny is a diabetic.",5,"Male",0,21,"English","0.40 fair.",3.2708
"1501",68,9823,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.62,"Charley lives in Mexico.",6,"Male",0,21,"English","0.40 fair.",3.2708
"1502",68,4881,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.14,"Josie loves France.",7,"Male",0,21,"English","0.40 fair.",3.2708
"1503",68,7314,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.08,"Emily has been saving for a year.",8,"Male",0,21,"English","0.40 fair.",3.2708
"1504",68,3753,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.02,"Jackson is obese.",9,"Male",0,21,"English","0.40 fair.",3.2708
"1505",68,4496,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.68,"Grace hates her sister.",10,"Male",0,21,"English","0.40 fair.",3.2708
"1506",68,8397,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.07,"Mia is a college student.",11,"Male",0,21,"English","0.40 fair.",3.2708
"1507",68,3597,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.14,"Julian is Cuban.",12,"Male",0,21,"English","0.40 fair.",3.2708
"1508",68,32299,"How likely is it that Frank got a cat?","H","12",1,"12H",0.41,"Frank has always wanted a pet.",13,"Male",0,21,"English","0.40 fair.",3.2708
"1509",68,4217,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.56,"Olivia works the third shift.",14,"Male",0,21,"English","0.40 fair.",3.2708
"1510",68,6472,"How likely is it that Jon walks to work?","L","19",1,"19L",0.3,"Jon lives 10 miles away from work.",15,"Male",0,21,"English","0.40 fair.",3.2708
"1511",68,8096,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.58,"Zoe is a math major.",16,"Male",0,21,"English","0.40 fair.",3.2708
"1512",68,5733,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.06,"Sophia is a high end fashion model.",17,"Male",0,21,"English","0.40 fair.",3.2708
"1513",68,10367,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.29,"Josh is a 5-year old boy.",18,"Male",0,21,"English","0.40 fair.",3.2708
"1514",68,4887,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.09,"Mary is a middle school student.",19,"Male",0,21,"English","0.40 fair.",3.2708
"1515",68,5531,"How likely is it that Barry lives in Europe?","F","F",1,"F1",0.74,"Barry lives in Germany.",20,"Male",0,21,"English","0.40 fair.",3.2708
"1516",68,5324,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.13,"Emma is in first grade.",21,"Male",0,21,"English","0.40 fair.",3.2708
"1517",68,5017,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0,"Tammy is a rabbit.",22,"Male",0,21,"English","0.40 fair.",3.2708
"1518",68,4880,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.35,"Tony has been sober for 20 years.",23,"Male",0,21,"English","0.40 fair.",3.2708
"1519",69,5506,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.8,"Grace hates her sister.",2,"Female",0,46,"English","",1.54568333333333
"1520",69,1860,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.49,"Mia is a college student.",3,"Female",0,46,"English","",1.54568333333333
"1521",69,3312,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.59,"Josh is a 5-year old boy.",4,"Female",0,46,"English","",1.54568333333333
"1522",69,3008,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.13,"Danny is a diabetic.",5,"Female",0,46,"English","",1.54568333333333
"1523",69,2648,"How likely is it that Barry lives in Europe?","F","F",1,"F1",1,"Barry lives in Germany.",6,"Female",0,46,"English","",1.54568333333333
"1524",69,2976,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.16,"Tony has been sober for 20 years.",7,"Female",0,46,"English","",1.54568333333333
"1525",69,4235,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.5,"Emily has been saving for a year.",8,"Female",0,46,"English","",1.54568333333333
"1526",69,3656,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.77,"Zoe is a math major.",9,"Female",0,46,"English","",1.54568333333333
"1527",69,4108,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.99,"Josie loves France.",10,"Female",0,46,"English","",1.54568333333333
"1528",69,4962,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.29,"Emma is in first grade.",11,"Female",0,46,"English","",1.54568333333333
"1529",69,3890,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.06,"Owen lives in New Orleans.",12,"Female",0,46,"English","",1.54568333333333
"1530",69,4492,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.1,"Mary is a middle school student.",13,"Female",0,46,"English","",1.54568333333333
"1531",69,2532,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0.05,"Tammy is a rabbit.",14,"Female",0,46,"English","",1.54568333333333
"1532",69,2516,"How likely is it that Jon walks to work?","L","19",1,"19L",0.06,"Jon lives 10 miles away from work.",15,"Female",0,46,"English","",1.54568333333333
"1533",69,2537,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.1,"Isabella is a vegetarian.",16,"Female",0,46,"English","",1.54568333333333
"1534",69,2907,"How likely is it that Frank got a cat?","H","12",1,"12H",0.79,"Frank has always wanted a pet.",17,"Female",0,46,"English","",1.54568333333333
"1535",69,4970,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.82,"Olivia works the third shift.",18,"Female",0,46,"English","",1.54568333333333
"1536",69,2873,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.11,"Jackson is obese.",19,"Female",0,46,"English","",1.54568333333333
"1537",69,3721,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.81,"Jayden&quotechars car is in the shop.",20,"Female",0,46,"English","",1.54568333333333
"1538",69,2866,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.95,"Charley lives in Mexico.",21,"Female",0,46,"English","",1.54568333333333
"1539",69,2492,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.19,"Sophia is a high end fashion model.",22,"Female",0,46,"English","",1.54568333333333
"1540",69,3476,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.7,"Julian is Cuban.",23,"Female",0,46,"English","",1.54568333333333
"1563",71,13546,"How likely is it that Owen shoveled snow last winter?","H","17",2,"17H",0.54,"Owen lives in Chicago.",2,"Male",0,29,"English","",11.2475666666667
"1564",71,5829,"How likely is it that Danny ate the last cupcake?","H","11",2,"11H",0.71,"Danny loves cake.",3,"Male",0,29,"English","",11.2475666666667
"1565",71,7360,"How likely is it that Tony had a drink last night?","H","15",2,"15H",0.68,"Tony really likes to party with his friends.",4,"Male",0,29,"English","",11.2475666666667
"1566",71,5576,"How likely is it that Mia drank 2 cocktails last night?","L","6",2,"6L",0.33,"Mia is a nun.",5,"Male",0,29,"English","",11.2475666666667
"1567",71,20368,"How likely is it that Tammy speaks Italian and Greek?","F","F",2,"F2",0.01,"Tammy is a rabbit.",6,"Male",0,29,"English","",11.2475666666667
"1568",71,7072,"How likely is it that Josie went on vacation to France?","L","2",2,"2L",0.01,"Josie doesn&quotechart have a passport.",7,"Male",0,29,"English","",11.2475666666667
"1569",71,7023,"How likely is it that Jon walks to work?","H","19",2,"19H",0.88,"Jon lives 2 blocks away from work.",8,"Male",0,29,"English","",11.2475666666667
"1570",71,6415,"How likely is it that Mary is pregnant?","H","1",2,"1H",0.89,"Mary is taking a prenatal yoga class.",9,"Male",0,29,"English","",11.2475666666667
"1571",71,6305,"How likely is it that Sophia got a tattoo?","H","5",2,"5H",0.51,"Sophia is a hipster.",10,"Male",0,29,"English","",11.2475666666667
"1572",71,5836,"How likely is it that Josh learned to ride a bike yesterday?","L","16",2,"16L",0.16,"Josh is a 75-year old man.",11,"Male",0,29,"English","",11.2475666666667
"1573",71,8333,"How likely is it that Isabella ate a steak on Sunday?","H","7",2,"7H",0.67,"Isabella is from Argentina.",12,"Male",0,29,"English","",11.2475666666667
"1574",71,5193,"How likely is it that Olivia sleeps until noon?","L","4",2,"4L",0,"Olivia has two small children.",13,"Male",0,29,"English","",11.2475666666667
"1575",71,6087,"How likely is it that Julian dances salsa?","L","18",2,"18L",0.52,"Julian is German.",14,"Male",0,29,"English","",11.2475666666667
"1576",71,4840,"How likely is it that Zoe calculated the tip?","L","10",2,"10L",0.12,"Zoe is 5 years old.",15,"Male",0,29,"English","",11.2475666666667
"1577",71,60622,"How likely is it that Barry lives in Europe?","F","F",2,"F1",1,"Barry lives in Germany.",16,"Male",0,29,"English","",11.2475666666667
"1578",71,4672,"How likely is it that Emma studied on Saturday morning?","H","3",2,"3H",0.6,"Emma is in law school.",17,"Male",0,29,"English","",11.2475666666667
"1579",71,3951,"How likely is it that Jayden rented a car?","L","14",2,"14L",0.02,"Jayden doesn&quotechart have a driver&quotechars license.",18,"Male",0,29,"English","",11.2475666666667
"1580",71,4744,"How likely is it that Frank got a cat?","L","12",2,"12L",0.13,"Frank is allergic to cats.",19,"Male",0,29,"English","",11.2475666666667
"1581",71,89295,"How likely is it that Emily bought a car yesterday?","L","8",2,"8L",0,"Emily never has any money.",20,"Male",0,29,"English","",11.2475666666667
"1582",71,24216,"How likely is it that Charley speaks Spanish?","L","20",2,"20L",0.47,"Charley lives in Korea.",21,"Male",0,29,"English","",11.2475666666667
"1583",71,8696,"How likely is it that Grace visited her sister?","H","9",2,"9H",0.72,"Grace loves her sister.",22,"Male",0,29,"English","",11.2475666666667
"1584",71,6408,"How likely is it that Jackson ran 10 miles?","H","13",2,"13H",0.55,"Jackson is training for a marathon.",23,"Male",0,29,"English","",11.2475666666667
"1585",72,8885,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.78,"Julian is Cuban.",2,"Male",0,34,"English","",10.2808333333333
"1586",72,6950,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.14,"Emma is in first grade.",3,"Male",0,34,"English","",10.2808333333333
"1587",72,3895,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.01,"Jackson is obese.",4,"Male",0,34,"English","",10.2808333333333
"1588",72,10476,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.04,"Owen lives in New Orleans.",5,"Male",0,34,"English","",10.2808333333333
"1589",72,149934,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.5,"Josie loves France.",6,"Male",0,34,"English","",10.2808333333333
"1590",72,236557,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.7,"Jayden&quotechars car is in the shop.",7,"Male",0,34,"English","",10.2808333333333
"1591",72,11455,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.88,"Olivia works the third shift.",8,"Male",0,34,"English","",10.2808333333333
"1592",72,10096,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0.02,"Tammy is a rabbit.",9,"Male",0,34,"English","",10.2808333333333
"1593",72,14343,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.22,"Josh is a 5-year old boy.",10,"Male",0,34,"English","",10.2808333333333
"1594",72,7842,"How likely is it that Jon walks to work?","L","19",1,"19L",0.05,"Jon lives 10 miles away from work.",11,"Male",0,34,"English","",10.2808333333333
"1595",72,13005,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.03,"Tony has been sober for 20 years.",12,"Male",0,34,"English","",10.2808333333333
"1596",72,7043,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.08,"Grace hates her sister.",13,"Male",0,34,"English","",10.2808333333333
"1597",72,7269,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.57,"Mia is a college student.",14,"Male",0,34,"English","",10.2808333333333
"1598",72,21813,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.06,"Sophia is a high end fashion model.",15,"Male",0,34,"English","",10.2808333333333
"1599",72,18209,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.9,"Charley lives in Mexico.",16,"Male",0,34,"English","",10.2808333333333
"1600",72,10365,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.17,"Danny is a diabetic.",17,"Male",0,34,"English","",10.2808333333333
"1601",72,7336,"How likely is it that Barry lives in Europe?","F","F",1,"F1",0.99,"Barry lives in Germany.",18,"Male",0,34,"English","",10.2808333333333
"1602",72,7224,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.66,"Zoe is a math major.",19,"Male",0,34,"English","",10.2808333333333
"1603",72,7486,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.06,"Mary is a middle school student.",20,"Male",0,34,"English","",10.2808333333333
"1604",72,7927,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.18,"Emily has been saving for a year.",21,"Male",0,34,"English","",10.2808333333333
"1605",72,11954,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.04,"Isabella is a vegetarian.",22,"Male",0,34,"English","",10.2808333333333
"1606",72,6204,"How likely is it that Frank got a cat?","H","12",1,"12H",0.67,"Frank has always wanted a pet.",23,"Male",0,34,"English","",10.2808333333333
"1607",73,7475,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.63,"Josie loves France.",2,"Male",0,25,"English","",2.50793333333333
"1608",73,5717,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.33,"Emma is in first grade.",3,"Male",0,25,"English","",2.50793333333333
"1609",73,5699,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.44,"Danny is a diabetic.",4,"Male",0,25,"English","",2.50793333333333
"1610",73,4223,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.71,"Olivia works the third shift.",5,"Male",0,25,"English","",2.50793333333333
"1611",73,6644,"How likely is it that Jon walks to work?","L","19",1,"19L",0.11,"Jon lives 10 miles away from work.",6,"Male",0,25,"English","",2.50793333333333
"1612",73,7227,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.27,"Charley lives in Mexico.",7,"Male",0,25,"English","",2.50793333333333
"1613",73,5758,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.51,"Josh is a 5-year old boy.",8,"Male",0,25,"English","",2.50793333333333
"1614",73,8896,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.45,"Sophia is a high end fashion model.",9,"Male",0,25,"English","",2.50793333333333
"1615",73,3360,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.58,"Mia is a college student.",10,"Male",0,25,"English","",2.50793333333333
"1616",73,4577,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.11,"Owen lives in New Orleans.",11,"Male",0,25,"English","",2.50793333333333
"1617",73,6395,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0.13,"Tony has been sober for 20 years.",12,"Male",0,25,"English","",2.50793333333333
"1618",73,5494,"How likely is it that Frank got a cat?","H","12",1,"12H",0.66,"Frank has always wanted a pet.",13,"Male",0,25,"English","",2.50793333333333
"1619",73,5540,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.58,"Grace hates her sister.",14,"Male",0,25,"English","",2.50793333333333
"1620",73,5503,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0.32,"Isabella is a vegetarian.",15,"Male",0,25,"English","",2.50793333333333
"1621",73,4855,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.2,"Mary is a middle school student.",16,"Male",0,25,"English","",2.50793333333333
"1622",73,5859,"How likely is it that Barry lives in Europe?","F","F",1,"F1",1,"Barry lives in Germany.",17,"Male",0,25,"English","",2.50793333333333
"1623",73,8178,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.52,"Emily has been saving for a year.",18,"Male",0,25,"English","",2.50793333333333
"1624",73,5148,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.35,"Jackson is obese.",19,"Male",0,25,"English","",2.50793333333333
"1625",73,7626,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.61,"Jayden&quotechars car is in the shop.",20,"Male",0,25,"English","",2.50793333333333
"1626",73,6468,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0,"Tammy is a rabbit.",21,"Male",0,25,"English","",2.50793333333333
"1627",73,3704,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.63,"Zoe is a math major.",22,"Male",0,25,"English","",2.50793333333333
"1628",73,3812,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.5,"Julian is Cuban.",23,"Male",0,25,"English","",2.50793333333333
"1629",74,6549,"How likely is it that Frank got a cat?","H","12",1,"12H",0.49,"Frank has always wanted a pet.",2,"Male",0,32,"English","",15.0835166666667
"1630",74,4286,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.49,"Mia is a college student.",3,"Male",0,32,"English","",15.0835166666667
"1631",74,4455,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.54,"Josh is a 5-year old boy.",4,"Male",0,32,"English","",15.0835166666667
"1632",74,6508,"How likely is it that Mary is pregnant?","L","1",1,"1L",0,"Mary is a middle school student.",5,"Male",0,32,"English","",15.0835166666667
"1633",74,4080,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.33,"Julian is Cuban.",6,"Male",0,32,"English","",15.0835166666667
"1634",74,3284,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.7,"Jayden&quotechars car is in the shop.",7,"Male",0,32,"English","",15.0835166666667
"1635",74,6062,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.09,"Jackson is obese.",8,"Male",0,32,"English","",15.0835166666667
"1636",74,5580,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.5,"Emily has been saving for a year.",9,"Male",0,32,"English","",15.0835166666667
"1637",74,7566,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0,"Tammy is a rabbit.",10,"Male",0,32,"English","",15.0835166666667
"1638",74,5114,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.64,"Zoe is a math major.",11,"Male",0,32,"English","",15.0835166666667
"1639",74,5918,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0,"Owen lives in New Orleans.",12,"Male",0,32,"English","",15.0835166666667
"1640",74,3391,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.68,"Josie loves France.",13,"Male",0,32,"English","",15.0835166666667
"1641",74,4456,"How likely is it that Grace visited her sister?","L","9",1,"9L",0,"Grace hates her sister.",14,"Male",0,32,"English","",15.0835166666667
"1642",74,3403,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0,"Tony has been sober for 20 years.",15,"Male",0,32,"English","",15.0835166666667
"1643",74,3591,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.85,"Charley lives in Mexico.",16,"Male",0,32,"English","",15.0835166666667
"1644",74,3799,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.5,"Danny is a diabetic.",17,"Male",0,32,"English","",15.0835166666667
"1645",74,4689,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.26,"Sophia is a high end fashion model.",18,"Male",0,32,"English","",15.0835166666667
"1646",74,4096,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0,"Isabella is a vegetarian.",19,"Male",0,32,"English","",15.0835166666667
"1647",74,3398,"How likely is it that Barry lives in Europe?","F","F",1,"F1",1,"Barry lives in Germany.",20,"Male",0,32,"English","",15.0835166666667
"1648",74,4366,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.1,"Emma is in first grade.",21,"Male",0,32,"English","",15.0835166666667
"1649",74,3835,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",0.77,"Olivia works the third shift.",22,"Male",0,32,"English","",15.0835166666667
"1650",74,3772,"How likely is it that Jon walks to work?","L","19",1,"19L",0.21,"Jon lives 10 miles away from work.",23,"Male",0,32,"English","",15.0835166666667
"1695",77,9519,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.4,"Danny is a diabetic.",2,"Male",0,30,"English","",5.21948333333333
"1696",77,15933,"How likely is it that Josh learned to ride a bike yesterday?","H","16",1,"16H",0.87,"Josh is a 5-year old boy.",3,"Male",0,30,"English","",5.21948333333333
"1697",77,7837,"How likely is it that Julian dances salsa?","H","18",1,"18H",0.57,"Julian is Cuban.",4,"Male",0,30,"English","",5.21948333333333
"1698",77,7169,"How likely is it that Emma studied on Saturday morning?","L","3",1,"3L",0.19,"Emma is in first grade.",5,"Male",0,30,"English","",5.21948333333333
"1699",77,15951,"How likely is it that Olivia sleeps until noon?","H","4",1,"4H",1,"Olivia works the third shift.",6,"Male",0,30,"English","",5.21948333333333
"1700",77,42511,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",1,"Josie loves France.",7,"Male",0,30,"English","",5.21948333333333
"1701",77,7659,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",1,"Charley lives in Mexico.",8,"Male",0,30,"English","",5.21948333333333
"1702",77,7853,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0,"Jackson is obese.",9,"Male",0,30,"English","",5.21948333333333
"1703",77,10262,"How likely is it that Owen shoveled snow last winter?","L","17",1,"17L",0.49,"Owen lives in New Orleans.",10,"Male",0,30,"English","",5.21948333333333
"1704",77,8960,"How likely is it that Grace visited her sister?","L","9",1,"9L",0.21,"Grace hates her sister.",11,"Male",0,30,"English","",5.21948333333333
"1705",77,7346,"How likely is it that Isabella ate a steak on Sunday?","L","7",1,"7L",0,"Isabella is a vegetarian.",12,"Male",0,30,"English","",5.21948333333333
"1706",77,15439,"How likely is it that Emily bought a car yesterday?","H","8",1,"8H",0.51,"Emily has been saving for a year.",13,"Male",0,30,"English","",5.21948333333333
"1707",77,9674,"How likely is it that Barry lives in Europe?","F","F",1,"F1",1,"Barry lives in Germany.",14,"Male",0,30,"English","",5.21948333333333
"1708",77,11198,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.23,"Sophia is a high end fashion model.",15,"Male",0,30,"English","",5.21948333333333
"1709",77,10578,"How likely is it that Jayden rented a car?","H","14",1,"14H",0.74,"Jayden&quotechars car is in the shop.",16,"Male",0,30,"English","",5.21948333333333
"1710",77,5462,"How likely is it that Mia drank 2 cocktails last night?","H","6",1,"6H",0.51,"Mia is a college student.",17,"Male",0,30,"English","",5.21948333333333
"1711",77,5331,"How likely is it that Tammy speaks Italian and Greek?","F","F",1,"F2",0,"Tammy is a rabbit.",18,"Male",0,30,"English","",5.21948333333333
"1712",77,54928,"How likely is it that Tony had a drink last night?","L","15",1,"15L",0,"Tony has been sober for 20 years.",19,"Male",0,30,"English","",5.21948333333333
"1713",77,7221,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.05,"Mary is a middle school student.",20,"Male",0,30,"English","",5.21948333333333
"1714",77,6040,"How likely is it that Jon walks to work?","L","19",1,"19L",0,"Jon lives 10 miles away from work.",21,"Male",0,30,"English","",5.21948333333333
"1715",77,12935,"How likely is it that Frank got a cat?","H","12",1,"12H",0.54,"Frank has always wanted a pet.",22,"Male",0,30,"English","",5.21948333333333
"1716",77,7700,"How likely is it that Zoe calculated the tip?","H","10",1,"10H",0.81,"Zoe is a math major.",23,"Male",0,30,"English","",5.21948333333333
"1717",78,5835,"How likely is it that Jackson ran 10 miles?","L","13",1,"13L",0.09,"Jackson is obese.",2,"Male",0,32,"english","",2.77561666666667
"1718",78,4857,"How likely is it that Mary is pregnant?","L","1",1,"1L",0.13,"Mary is a middle school student.",3,"Male",0,32,"english","",2.77561666666667
"1719",78,4856,"How likely is it that Josie went on vacation to France?","H","2",1,"2H",0.87,"Josie loves France.",4,"Male",0,32,"english","",2.77561666666667
"1720",78,5403,"How likely is it that Danny ate the last cupcake?","L","11",1,"11L",0.37,"Danny is a diabetic.",5,"Male",0,32,"english","",2.77561666666667
"1721",78,5962,"How likely is it that Charley speaks Spanish?","H","20",1,"20H",0.95,"Charley lives in Mexico.",6,"Male",0,32,"english","",2.77561666666667
"1722",78,5442,"How likely is it that Sophia got a tattoo?","L","5",1,"5L",0.37,"Sophia is a high end fashion model.",7,"Male",0,32,"english","",2.77561666666667
