workerid,rt,prompt,itemType,itemNr,list,item,response,fact,slide_number_in_experiment,gender,american,age,language,comments,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
80,4901,How likely is it that Olivia sleeps until noon?,L,4,2,4L,0,Olivia has two small children.,9,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,3800,How likely is it that Jayden rented a car?,L,14,2,14L,0.02,Jayden doesn&quotechart have a driver&quotechars license.,10,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,3194,How likely is it that Sophia got a tattoo?,H,5,2,5H,0.51,Sophia is a hipster.,11,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,4301,How likely is it that Tammy speaks Italian and Greek?,F,F,2,F2,0.01,Tammy is a rabbit.,12,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,3931,How likely is it that Mia drank 2 cocktails last night?,L,6,2,6L,0,Mia is a nun.,13,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,6889,How likely is it that Tony had a drink last night?,H,15,2,15H,0.81,Tony really likes to party with his friends.,14,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,4707,How likely is it that Owen shoveled snow last winter?,H,17,2,17H,0.83,Owen lives in Chicago.,15,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,3470,How likely is it that Josie went on vacation to France?,L,2,2,2L,0.05,Josie doesn&quotechart have a passport.,16,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,5803,How likely is it that Josh learned to ride a bike yesterday?,L,16,2,16L,0.06,Josh is a 75-year old man.,17,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,3994,How likely is it that Barry lives in Europe?,F,F,2,F1,1,Barry lives in Germany.,18,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,2876,How likely is it that Frank got a cat?,L,12,2,12L,0,Frank is allergic to cats.,19,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,3016,How likely is it that Grace visited her sister?,H,9,2,9H,0.99,Grace loves her sister.,20,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,14451,How likely is it that Emma studied on Saturday morning?,H,3,2,3H,0.98,Emma is in law school.,21,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,3972,How likely is it that Jackson ran 10 miles?,H,13,2,13H,1,Jackson is training for a marathon.,22,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
80,4447,How likely is it that Charley speaks Spanish?,L,20,2,20L,0.49,Charley lives in Korea.,23,Female,0,36,english,,Windows,900,1600,Firefox,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,32SVAV9L3FAM9YIEZK9LJS012NDA3U,80,Submitted,Tue Nov 14 01:00:26 EST 2017,Mon Nov 13 08:17:38 EST 2017,Mon Nov 13 08:20:26 EST 2017,,,,,,undefined,1.9524666666666666,[]
81,8851,How likely is it that Charley speaks Spanish?,L,20,2,20L,0.15,Charley lives in Korea.,2,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,6263,How likely is it that Emma studied on Saturday morning?,H,3,2,3H,0.71,Emma is in law school.,3,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,6245,How likely is it that Owen shoveled snow last winter?,H,17,2,17H,0.69,Owen lives in Chicago.,4,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,6894,How likely is it that Jon walks to work?,H,19,2,19H,0.8,Jon lives 2 blocks away from work.,5,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,4670,How likely is it that Barry lives in Europe?,F,F,2,F1,1,Barry lives in Germany.,6,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,4779,How likely is it that Josie went on vacation to France?,L,2,2,2L,0,Josie doesn&quotechart have a passport.,7,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,3984,How likely is it that Mia drank 2 cocktails last night?,L,6,2,6L,0,Mia is a nun.,8,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,6315,How likely is it that Danny ate the last cupcake?,H,11,2,11H,0.51,Danny loves cake.,9,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,4383,How likely is it that Tammy speaks Italian and Greek?,F,F,2,F2,0,Tammy is a rabbit.,10,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,6193,How likely is it that Jackson ran 10 miles?,H,13,2,13H,0.8,Jackson is training for a marathon.,11,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,5520,How likely is it that Zoe calculated the tip?,L,10,2,10L,0,Zoe is 5 years old.,12,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,4859,How likely is it that Josh learned to ride a bike yesterday?,L,16,2,16L,0.08,Josh is a 75-year old man.,13,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,6065,How likely is it that Emily bought a car yesterday?,L,8,2,8L,0.05,Emily never has any money.,14,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,6807,How likely is it that Julian dances salsa?,L,18,2,18L,0.29,Julian is German.,15,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,4921,How likely is it that Tony had a drink last night?,H,15,2,15H,0.8,Tony really likes to party with his friends.,16,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,4576,How likely is it that Isabella ate a steak on Sunday?,H,7,2,7H,0.5,Isabella is from Argentina.,17,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,9137,How likely is it that Olivia sleeps until noon?,L,4,2,4L,0.02,Olivia has two small children.,18,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
81,10730,How likely is it that Sophia got a tattoo?,H,5,2,5H,0.57,Sophia is a hipster.,19,Female,0,25,English,,Windows,900,1600,Chrome,3SR6AEG6W5UZD4PM49711OOYEDVYH1,3BH55VSCCHFJGT0KC92JQ5Y4DW0JB7,Language study,A 4-minute language experiment,language experiment study communication fun cognitive science,$0.55,Mon Nov 13 07:09:44 EST 2017,95,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 16 07:09:44 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3SR6AEG6W5UZD4PM49711OOYEDVYH1,3YW4XOSQKQMAE4IXILCTV0XYB6R1U5,81,Submitted,Tue Nov 14 01:01:00 EST 2017,Mon Nov 13 08:17:31 EST 2017,Mon Nov 13 08:21:00 EST 2017,,,,,,undefined,2.978066666666667,[]
